Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2014 Roland Garros R128,L vs Vandeweghe,8,12,0.7,5.8%,8.8%,8,8,1.0,6.8%,6.8%,4.2%,1.7%,1.1,15.3%,14.6%
2012 Wimbledon R128,L vs Watson,23,25,0.9,16.8%,18.2%,19,23,0.8,15.1%,18.3%,,,2.4,17.5%,7.3%
2012 Australian Open R16,L vs Azarenka,16,26,0.6,15.5%,25.2%,13,25,0.5,14.0%,26.9%,,,1.1,18.4%,16.5%
2012 Australian Open R32,W vs Bratchikova,22,12,1.8,19.1%,10.4%,21,12,1.8,19.3%,11.0%,,,0.9,18.3%,20.9%
2012 Australian Open R64,W vs Peng,37,27,1.4,26.1%,19.0%,34,24,1.4,26.0%,18.3%,,,1.2,18.3%,14.8%
2011 US Open R128,L vs Gajdosova,13,33,0.4,7.4%,18.8%,11,27,0.4,7.5%,18.5%,4.1%,3.4%,0.5,16.5%,32.4%
2011 Roland Garros R128,L vs Stosur,17,19,0.9,15.7%,17.6%,15,14,1.1,16.0%,14.9%,10.6%,4.3%,1.5,26.9%,17.6%
2011 Australian Open R16,L vs Zvonareva,15,24,0.6,13.9%,22.2%,15,20,0.8,15.3%,20.4%,,,1.2,19.4%,16.7%
2011 Australian Open R32,W vs Pavlyuchenkova,29,25,1.2,15.5%,13.4%,29,22,1.3,16.5%,12.5%,,,1.0,18.7%,19.3%
2011 Australian Open R64,W vs Kirilenko,24,16,1.5,22.6%,15.1%,18,14,1.3,18.8%,14.6%,,,0.7,13.2%,19.8%
Career (10 matches),,204,219,0.9,15.5%,16.6%,183,189,1.0,15.4%,15.9%,1.8%,0.9%,1.0,18.1%,18.4%
