Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2012 Wimbledon R128,L vs Watson,92.6,,,,,102,,,,,,,68
2012 Australian Open R16,L vs Azarenka,93.9,,,,,101,,,,,,,79
2012 Australian Open R32,W vs Bratchikova,90.9,,,,,100,,,,,,,75
2012 Australian Open R64,W vs Peng,89.8,,,,,103,,,,,,,75
2011 US Open R128,L vs Gajdosova,87.4,93.5,4.2,,,103,84,81.1,3.6,,,90,76
2011 Roland Garros R128,L vs Stosur,92.4,95.8,3.1,,,103,88,84.0,1.9,,,88,80
2011 Australian Open R16,L vs Zvonareva,85.9,92.5,4.3,,,99,83,80.2,2.2,,,83,76
2011 Australian Open R32,W vs Pavlyuchenkova,89.2,93.4,5.5,,,101,70,81.1,3.6,,,88,71
2011 Australian Open R64,W vs Kirilenko,88.9,94.0,5.8,,,102,82,79.6,3.1,,,85,75
Career (9 matches),,90.1,93.8,4.7,,,103,70,81.0,3.1,,,90,68
