Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2010 Fes F,W vs Halep,4.5,4.4,4.5,50.8%,65.6%,56.5%,77.8%,46.3%,10.6%,9.5,8.6,8.5,7.3
Career (1 matches),,4.5,4.4,4.5,50.8%,65.6%,56.5%,77.8%,46.3%,10.6%,9.5,8.6,8.5,7.3
