Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Gisela Dulko [ARG],6,2,75.0%,1,0,1,0.0%,2003,2011,0,,,,,,,,,,
8,Flavia Pennetta [ITA],4,4,50.0%,2,1,1,50.0%,2002,2011,0,,,,,,,,,,
7,Barbora Zahlavova Strycova [CZE],5,2,71.4%,1,1,0,100.0%,2004,2012,0,,,,,,,,,,
6,Na Li [CHN],0,6,0.0%,0,0,0,-,2006,2012,0,,,,,,,,,,
6,Klara Koukalova [CZE],2,4,33.3%,3,1,2,33.3%,2004,2012,0,,,,,,,,,,
6,Lourdes Dominguez Lino [ESP],3,3,50.0%,2,2,0,100.0%,2001,2012,0,,,,,,,,,,
6,Lucie Safarova [CZE],1,5,16.7%,1,0,1,0.0%,2003,2012,0,,,,,,,,,,
6,Vera Zvonareva [RUS],1,5,16.7%,1,0,1,0.0%,2002,2011,0,,,,,,,,,,
6,Ana Ivanovic [SRB],0,6,0.0%,2,0,2,0.0%,2005,2011,0,,,,,,,,,,
6,Anabel Medina Garrigues [ESP],2,4,33.3%,2,0,2,0.0%,2005,2011,0,,,,,,,,,,
6,Patty Schnyder [SUI],1,5,16.7%,2,1,1,50.0%,2004,2010,0,,,,,,,,,,
5,Marion Bartoli [FRA],1,4,20.0%,0,0,0,-,2004,2012,0,,,,,,,,,,
5,Dominika Cibulkova [SVK],4,1,80.0%,0,0,0,-,2007,2012,0,,,,,,,,,,
5,Samantha Stosur [AUS],1,4,20.0%,1,0,1,0.0%,2004,2012,0,,,,,,,,,,
5,Galina Voskoboeva [KAZ],4,1,80.0%,2,1,1,50.0%,2005,2011,0,,,,,,,,,,
