Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,4.7%,0.0%,51.2%,59.1%,42.9%,51.2%,30.2%,39.6%,0.62,R64 (Murcia)
2018,2,0,2,0.0%,0-3,0.0%,14-20,41.2%,0-0,-,2,73.7%,5.6%,7.3%,0.8%,61.3%,63.2%,54.2%,59.7%,24.5%,44.1%,0.61,R32 (2x)
2017,5,1,4,20.0%,3-8,27.3%,41-60,40.6%,0-1,0.0%,5,68.0%,14.0%,8.5%,6.8%,52.7%,75.5%,41.0%,59.2%,31.4%,45.3%,0.77,R16 (Santo Domingo)
2016,11,8,3,72.7%,18-9,66.7%,154-132,53.8%,4-3,57.1%,11,84.3%,23.0%,11.1%,2.6%,54.8%,80.1%,52.3%,67.5%,37.5%,52.3%,1.16,F (Genova)
2015,9,8,1,88.9%,17-5,77.3%,127-86,59.6%,1-1,50.0%,8,88.7%,28.4%,9.5%,3.9%,54.3%,76.9%,59.8%,69.1%,41.5%,54.2%,1.34,W (Genova)
2006,4,2,2,50.0%,6-4,60.0%,53-43,55.2%,0-0,-,0,,,,,,,,,,,,QF (Santiago)
2005,7,4,3,57.1%,10-6,62.5%,81-61,57.0%,0-0,-,0,,,,,,,,,,,,QF (Braunschweig)
2004,48,35,13,72.9%,72-38,65.5%,604-497,54.9%,14-7,66.7%,0,,,,,,,,,,,,W (3x)
2003,21,13,8,61.9%,27-20,57.4%,243-219,52.6%,3-3,50.0%,0,,,,,,,,,,,,W (Olbia)
Career,108,71,37,65.7%,153-95,61.7%,1321-1130,53.9%,22-15,59.5%,27,81.5%,21.6%,9.8%,3.5%,54.7%,76.8%,52.6%,65.8%,37.1%,51.1%,1.09,
