Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2017 US Open R128,L vs Johnson,103.1,116.5,5.4,118.2,112.5,126,105,88.6,6.4,94.0,84.7,102,71
2017 Roland Garros R64,L vs Del Potro,110.0,115.7,9.2,,,129,101,94.1,5.9,,,102,85
2017 Roland Garros R128,W vs Baghdatis,108.6,117.8,11.6,,,131,62,97.5,4.5,,,113,84
2016 US Open R32,L vs Monfils,105.3,115.3,7.7,120.1,111.9,130,91,93.2,5.0,98.0,89.0,101,83
2016 US Open R64,W vs Cuevas,108.1,122.1,5.3,124.3,118.2,134,110,91.1,8.8,96.7,89.6,109,72
2016 Roland Garros R32,L vs Goffin,114.0,123.1,4.3,,,131,113,102.0,4.5,,,111,95
2016 Roland Garros R128,W vs Kohlschreiber,108.9,120.7,5.4,,,129,108,94.7,5.7,,,103,83
2016 Australian Open R64,L vs Thiem,109.2,116.4,9.8,,,132,87,99.2,6.5,,,114,86
2016 Australian Open R128,W vs Benneteau,110.6,121.9,9.5,,,133,65,96.0,6.4,,,112,86
2015 Wimbledon R128,L vs Simon,114.3,119.8,7.2,,,132,90,102.6,5.7,,,118,95
2015 Roland Garros R64,L vs Nadal,109.1,116.0,7.2,,,131,95,94.1,5.3,,,104,78
2015 Roland Garros R128,W vs Dolgopolov,112.4,118.8,6.3,,,130,94,96.8,5.1,,,108,85
2015 Australian Open R128,L vs Nishikori,113.4,121.9,5.6,,,134,111,98.2,6.5,,,113,86
2014 Roland Garros R128,L vs Sock,100.5,104.0,12.5,,,125,86,96.6,11.0,,,119,84
2013 Wimbledon R32,L vs Janowicz,115.1,,,,,133,,,,,,,87
2013 Wimbledon R64,W vs Rufin,116.6,,,,,135,,,,,,,85
2013 Wimbledon R128,W vs Zopp,111.1,,,,,131,,,,,,,85
2013 Roland Garros R16,L vs Robredo,105.8,,,,,131,,,,,,,69
2013 Roland Garros R64,W vs Roger Vasselin,109.0,,,,,133,,,,,,,65
2013 Roland Garros R128,W vs Haider Maurer,110.0,,,,,136,,,,,,,82
Career (47 matches),,108.8,118.5,7.9,121.2,114.5,137,62,94.5,6.0,95.8,88.0,119,60
