Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Murcia CH R64,L vs Vilella Martinez,0.68,0.42,29.0,2.1,8.7%,47.8%,0.0%,55.0%,28.6%,32.0%
2018 Gstaad R32,L vs Huesler,1.08,0.82,80.6,4.4,10.2%,67.8%,9.6%,76.9%,26.4%,16.0%
2018 Bastad Q1,L vs Galovic,1.08,0.65,53.4,2.1,7.5%,50.0%,5.9%,64.7%,25.0%,27.6%
2018 Perugia CH R32,L vs Blanch,0.88,0.45,47.3,2.2,13.5%,78.4%,6.1%,48.5%,21.4%,15.4%
2017 Rome CH R32,L vs Djere,1.08,0.39,38.7,2.2,6.5%,58.1%,0.0%,48.1%,9.1%,25.0%
2017 Metz R16,L vs Goffin,0.90,0.76,54.2,4.0,16.3%,67.4%,5.3%,50.0%,34.1%,35.0%
2017 Metz R32,W vs Benneteau,1.10,1.54,56.2,2.8,14.3%,80.0%,12.1%,69.7%,37.0%,32.5%
2017 Sevilla CH R32,L vs Galovic,0.89,0.54,44.2,2.1,6.3%,62.5%,6.9%,58.6%,15.6%,33.3%
2017 US Open R128,L vs Johnson,0.97,0.59,34.1,2.0,8.2%,65.6%,7.4%,64.8%,26.5%,15.2%
2017 Santo Domingo CH R16,L vs Rodriguez,0.66,0.26,26.6,2.1,13.0%,56.5%,14.3%,47.6%,13.0%,26.3%
2017 Santo Domingo CH R32,W vs Montero,0.96,1.54,54.0,2.8,9.7%,71.0%,18.5%,74.1%,42.9%,45.5%
2017 Roland Garros R128,W vs Baghdatis,0.99,1.32,40.1,6.2,11.3%,76.1%,11.3%,64.5%,38.3%,40.0%
2017 Rome R64,W vs Seppi,1.14,1.32,68.0,3.4,4.9%,61.0%,7.5%,62.5%,56.8%,30.8%
2017 Madrid R32,L vs Djokovic,1.06,0.82,69.3,6.8,12.5%,70.8%,8.7%,43.5%,31.1%,35.0%
2017 Madrid R64,W vs Robredo,1.11,1.40,42.4,2.3,14.0%,67.4%,8.1%,62.2%,52.5%,34.3%
2017 Estoril QF,L vs Carreno Busta,0.67,0.56,44.0,2.1,9.1%,50.0%,5.0%,60.0%,38.7%,36.7%
2017 Estoril R16,W vs Elias,1.32,2.38,31.7,2.2,16.0%,72.0%,13.0%,73.9%,50.0%,47.6%
2017 Estoril R32,W vs Paire,1.47,2.46,33.0,2.2,14.8%,77.8%,0.0%,69.6%,61.9%,22.2%
2017 Barcelona R32,L vs Zverev,0.95,0.91,74.2,6.0,7.1%,62.5%,1.9%,59.6%,33.3%,41.7%
2017 Barcelona R64,W vs Diez,1.12,1.48,46.8,2.9,20.0%,63.3%,8.3%,66.7%,53.1%,39.3%
2019 (1 matches),,0.68,0.42,29.0,2.1,8.7%,47.8%,0.0%,55.0%,28.6%,32.0%
2018 (3 matches),,1.02,0.65,64.1,2.6,10.3%,65.4%,7.6%,65.5%,24.8%,19.0%
2017 (23 matches),,1.01,0.96,50.9,2.8,10.5%,64.1%,7.6%,61.2%,36.4%,34.3%
2016 (50 matches),,1.00,1.04,53.5,2.8,11.1%,66.3%,10.7%,63.2%,37.9%,35.3%
2015 (32 matches),,0.99,0.98,49.5,2.6,11.4%,64.2%,5.1%,63.7%,35.5%,36.0%
Career (288 matches),,1.01,1.10,51.3,2.7,8.2%,67.1%,6.5%,65.2%,36.7%,36.4%
