Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,1,0,1,0.0%,1-2,33.3%,16-19,45.7%,1-1,50.0%,1,93.8%,0.0%,9.9%,1.8%,56.8%,85.7%,54.2%,72.1%,21.4%,47.7%,0.76,R32 (Gstaad)
2017,22,10,12,45.5%,25-24,51.0%,253-244,50.9%,6-6,50.0%,22,79.2%,20.9%,9.9%,3.3%,54.7%,74.4%,50.1%,63.4%,36.5%,50.0%,1.00,QF (2x)
2016,44,22,22,50.0%,60-59,50.4%,593-585,50.3%,10-11,47.6%,44,80.9%,19.9%,11.9%,4.7%,54.0%,75.2%,51.8%,64.5%,36.6%,50.2%,1.03,W (Estoril)
2015,38,18,20,47.4%,41-49,45.6%,431-474,47.6%,10-9,52.6%,38,79.6%,15.8%,10.2%,4.0%,57.2%,73.4%,50.6%,63.7%,34.9%,49.2%,0.96,SF (2x)
2014,25,15,10,60.0%,32-20,61.5%,268-240,52.8%,5-3,62.5%,23,81.2%,22.4%,10.4%,2.9%,56.1%,76.6%,54.5%,66.9%,37.9%,51.9%,1.15,F (Houston)
2013,65,42,23,64.6%,101-61,62.3%,883-729,54.8%,17-17,50.0%,65,84.9%,24.7%,12.7%,3.3%,56.7%,77.8%,53.8%,67.4%,38.1%,52.5%,1.17,F (2x)
2012,83,59,24,71.1%,140-82,63.1%,1207-1024,54.1%,19-24,44.2%,75,85.8%,22.4%,10.9%,2.5%,57.1%,76.8%,55.1%,67.5%,37.4%,52.0%,1.15,W (2x)
2011,70,47,23,67.1%,111-65,63.1%,942-840,52.9%,26-14,65.0%,70,82.4%,22.5%,10.1%,3.4%,55.9%,76.2%,53.4%,66.2%,37.1%,51.4%,1.10,W (3x)
2010,70,44,26,62.9%,110-80,57.9%,1013-910,52.7%,21-17,55.3%,67,84.3%,20.8%,9.7%,2.3%,60.1%,74.5%,54.3%,66.4%,36.6%,51.3%,1.09,W (2x)
2009,54,30,24,55.6%,73-70,51.0%,761-718,51.5%,13-22,37.1%,53,82.0%,21.0%,12.1%,3.0%,58.7%,74.7%,51.9%,65.3%,36.1%,50.7%,1.04,W (Acapulco)
2008,53,36,17,67.9%,86-43,66.7%,699-567,55.2%,10-12,45.5%,50,84.0%,25.0%,11.8%,3.2%,59.0%,75.2%,54.6%,66.7%,38.8%,52.6%,1.17,W (2x)
2007,61,34,27,55.7%,82-62,56.9%,745-662,52.9%,9-13,40.9%,60,81.3%,24.0%,10.7%,3.3%,60.7%,73.6%,51.5%,64.9%,37.6%,51.1%,1.07,W (Valencia)
2006,47,27,20,57.4%,62-48,56.4%,563-512,52.4%,10-12,45.5%,47,83.0%,22.1%,9.0%,3.0%,61.1%,72.8%,52.1%,64.7%,37.6%,51.2%,1.07,W (Valencia)
2005,35,13,22,37.1%,38-51,42.7%,433-459,48.5%,5-14,26.3%,35,78.0%,20.1%,7.2%,3.5%,61.9%,69.3%,49.1%,61.6%,36.4%,49.3%,0.95,QF (Buenos Aires)
2004,9,2,7,22.2%,8-16,33.3%,106-129,45.1%,1-2,33.3%,9,69.0%,21.6%,8.2%,5.2%,56.8%,71.5%,45.4%,60.2%,38.9%,49.1%,0.98,R16 (Umag)
2003,2,1,1,50.0%,1-2,33.3%,15-16,48.4%,0-1,0.0%,1,100.0%,50.0%,0.0%,0.0%,36.4%,100.0%,57.1%,72.7%,56.3%,63.0%,2.06,R16 (Palermo)
Career,679,400,279,58.9%,971-734,57.0%,8928-8128,52.3%,163-178,47.8%,660,82.5%,21.9%,10.6%,3.2%,58.1%,74.8%,52.8%,65.6%,37.1%,51.2%,1.08,
