Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
1998 Australian Open F,W vs Rios,1.14,1.88,26.2,2.2,7.3%,73.2%,2.8%,61.1%,56.8%,50.0%
1998 Australian Open SF,W vs Kucera,1.28,1.52,29.6,2.5,0.0%,67.9%,2.0%,51.0%,51.9%,43.1%
1997 Stuttgart SF,W vs Rafter,1.24,1.32,57.6,2.3,10.3%,64.1%,5.9%,70.6%,33.3%,36.8%
1997 Wimbledon R16,L vs Sampras,1.04,0.70,44.4,2.1,8.0%,65.0%,5.6%,67.4%,25.3%,20.3%
1996 Paris SF,L vs Kafelnikov,0.81,0.78,57.9,8.0,4.8%,64.3%,2.7%,59.5%,33.3%,40.0%
1994 Miami QF,L vs Sampras,0.87,0.64,37.6,2.1,14.3%,60.0%,12.1%,57.6%,22.5%,38.9%
1994 Indian Wells F,L vs Sampras,0.96,0.81,41.1,5.9,7.7%,64.1%,4.2%,56.3%,25.0%,42.3%
1994 Indian Wells SF,W vs Krickstein,1.40,1.94,36.5,2.1,3.4%,69.0%,33.3%,83.3%,36.7%,30.8%
1994 Milan F,L vs Becker,0.85,0.67,48.0,2.2,0.0%,53.7%,2.6%,71.1%,27.5%,32.4%
1993 Canada SF,L vs Pernfors,0.96,0.79,54.5,2.3,7.3%,48.8%,2.9%,48.6%,38.5%,45.9%
1993 Miami SF,L vs Sampras,0.90,0.75,51.7,2.5,2.4%,57.1%,5.1%,56.4%,24.4%,50.0%
1992 Rome SF,L vs Costa,0.87,0.63,34.2,2.1,2.5%,47.5%,0.0%,52.5%,27.6%,46.2%
1991 New Haven F,W vs Ivanisevic,1.11,1.79,44.1,2.3,0.0%,74.1%,0.0%,72.0%,58.1%,27.6%
1991 Canada F,L vs Chesnokov,0.89,0.84,56.3,41.5,0.0%,40.8%,0.0%,68.2%,43.2%,43.6%
1991 Washington F,L vs Agassi,0.90,0.53,41.4,2.3,10.3%,65.5%,7.7%,53.8%,17.9%,29.6%
1998 (2 matches),,1.23,1.66,28.2,2.3,3.1%,70.1%,2.3%,55.2%,53.8%,45.9%
1997 (2 matches),,1.10,0.88,48.4,2.2,8.6%,64.7%,5.7%,68.3%,27.9%,25.9%
1996 (1 matches),,0.81,0.78,57.9,8.0,4.8%,64.3%,2.7%,59.5%,33.3%,40.0%
1994 (4 matches),,0.99,0.85,41.2,2.6,6.6%,61.7%,9.6%,63.9%,26.9%,37.7%
1993 (2 matches),,0.93,0.77,53.1,2.4,4.8%,53.0%,4.1%,52.7%,31.3%,47.9%
Career (15 matches),,1.01,0.94,44.0,2.7,5.4%,61.0%,5.0%,61.4%,34.0%,37.9%
