Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2007 US Open QF,L vs Ferrer,87.5%,30.0%,1.3%,1/0,2.17,9.1%,88.9%,25.0%,0.0%,2.12,13.7%,84.6%,40.9%,3.8%,2.27,0.0%
2002 Miami QF,L vs Rios,60.8%,19.4%,2.0%,0/1,2.65,6.4%,64.3%,11.1%,3.6%,2.47,10.5%,92.9%,30.8%,0.0%,2.77,3.6%
2002 Sydney F,L vs Federer,62.5%,33.3%,0.0%,0/0,2.06,58.1%,55.2%,37.5%,0.0%,1.97,57.9%,73.7%,28.6%,0.0%,2.21,58.3%
Career (3 matches),,73.2%,28.2%,1.1%,50.0%,2.29,18.1%,73.9%,24.4%,0.9%,2.16,22.5%,83.1%,34.7%,1.7%,2.47,12.1%
