Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2007 US Open QF,L vs Ferrer,17.7%,26.0%,51.9%,23.3%,17.7%,27.4%,51.0%,26.5%,33.3%,51.7%,66.7%,18.8%,25.0%,53.8%,-33
2002 Miami QF,L vs Rios,17.4%,18.8%,47.9%,18.3%,32.1%,32.1%,21.1%,34.3%,50.0%,42.9%,50.0%,9.4%,12.5%,65.5%,-29
2002 Sydney F,L vs Federer,25.5%,34.0%,54.8%,31.3%,36.7%,46.7%,57.9%,45.7%,42.9%,37.5%,0.0%,14.3%,21.4%,50.0%,4
Career (3 matches),,19.3%,25.5%,51.3%,23.4%,25.8%,33.3%,46.1%,33.1%,39.3%,45.8%,58.3%,14.1%,19.2%,58.2%,19
