Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
13,Agustin Calleri [ARG],4,9,30.8%,7,1,6,14.3%,2001,2008,11,0.93,2.8%,4.5%,59.6%,68.4%,46.3%,59.5%,37.7%,53.8%,40.0%
11,Nicolas Massu [CHI],9,2,81.8%,5,3,2,60.0%,1998,2009,6,1.17,3.7%,3.7%,61.1%,72.2%,53.0%,64.7%,41.3%,48.5%,33.8%
9,Tim Henman [GBR],5,4,55.6%,1,1,0,100.0%,2000,2007,9,1.00,3.2%,4.4%,59.4%,67.0%,55.4%,62.3%,37.7%,64.3%,35.8%
8,Fernando Verdasco [ESP],3,5,37.5%,1,1,0,100.0%,2004,2012,8,0.94,2.5%,3.5%,64.5%,60.0%,52.2%,57.3%,40.1%,60.0%,40.3%
8,Andy Murray [GBR],1,7,12.5%,2,1,1,50.0%,2006,2011,8,0.75,1.0%,3.2%,61.6%,56.3%,42.5%,51.0%,36.8%,56.0%,35.7%
8,Nikolay Davydenko [RUS],6,2,75.0%,2,1,1,50.0%,2001,2010,7,1.28,4.5%,3.0%,61.1%,67.6%,48.4%,60.1%,51.0%,54.8%,52.9%
8,Lleyton Hewitt [AUS],3,5,37.5%,3,1,2,33.3%,2004,2010,8,0.92,3.5%,2.5%,62.3%,62.5%,47.9%,57.0%,39.6%,65.7%,37.8%
8,Juan Monaco [ARG],2,6,25.0%,4,1,3,25.0%,2004,2010,8,0.86,2.9%,5.1%,54.4%,64.4%,47.0%,56.4%,37.3%,45.0%,36.4%
8,Alberto Martin [ESP],7,1,87.5%,0,0,0,-,2001,2009,7,1.32,3.2%,3.7%,61.3%,70.1%,56.2%,64.8%,46.5%,61.1%,40.6%
8,David Nalbandian [ARG],4,4,50.0%,1,1,0,100.0%,1998,2008,6,0.82,3.4%,4.9%,63.7%,61.3%,46.3%,55.9%,36.2%,41.5%,44.1%
8,Fernando Gonzalez [CHI],4,4,50.0%,2,1,1,50.0%,2001,2007,6,1.00,7.5%,4.4%,58.9%,69.5%,48.2%,60.8%,39.2%,52.4%,60.0%
8,Andy Roddick [USA],2,6,25.0%,3,1,2,33.3%,2002,2007,8,0.84,6.9%,4.3%,55.8%,73.1%,50.4%,63.0%,30.9%,62.3%,37.5%
7,Florian Mayer [GER],2,5,28.6%,1,0,1,0.0%,2004,2012,6,0.83,4.1%,4.4%,61.2%,63.9%,43.0%,55.8%,36.6%,58.3%,30.6%
7,Potito Starace [ITA],3,4,42.9%,5,3,2,60.0%,2005,2011,7,1.04,3.0%,3.8%,60.6%,66.6%,53.6%,61.4%,40.1%,55.1%,31.4%
7,Nicolas Almagro [ESP],2,5,28.6%,1,0,1,0.0%,2006,2011,7,0.95,2.8%,1.8%,62.2%,61.1%,55.8%,59.1%,38.9%,65.1%,52.3%
