Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2012,18,6,12,33.3%,23-28,45.1%,234-263,47.1%,4-2,66.7%,17,65.8%,26.6%,2.3%,2.6%,65.5%,61.3%,50.5%,57.6%,39.6%,48.8%,0.93,SF (Santiago)
2011,53,29,24,54.7%,74-64,53.6%,683-623,52.3%,7-7,50.0%,52,72.9%,31.6%,2.2%,2.8%,66.4%,65.3%,50.2%,60.2%,41.9%,51.1%,1.05,W (Dusseldorf)
2010,52,28,24,53.8%,64-61,51.2%,626-577,52.0%,8-12,40.0%,52,72.8%,32.2%,2.5%,2.7%,61.1%,65.8%,51.2%,60.2%,41.6%,50.8%,1.04,W (2x)
2009,25,11,14,44.0%,30-36,45.5%,301-299,50.2%,1-3,25.0%,23,68.2%,29.6%,2.4%,4.1%,62.4%,66.1%,45.2%,58.3%,41.0%,49.5%,0.98,QF (2x)
2008,26,14,12,53.8%,30-33,47.6%,291-306,48.7%,2-5,28.6%,24,67.7%,28.3%,2.0%,5.1%,60.3%,62.2%,49.5%,57.2%,39.5%,48.5%,0.92,SF (Buenos Aires)
2007,65,40,25,61.5%,93-75,55.4%,839-780,51.8%,8-11,42.1%,62,76.4%,27.6%,3.5%,4.2%,58.0%,69.3%,51.5%,61.9%,40.5%,51.0%,1.06,W (Acapulco)
2006,57,30,27,52.6%,74-69,51.7%,677-679,49.9%,10-11,47.6%,53,75.8%,25.0%,3.4%,2.5%,60.5%,68.3%,51.4%,61.6%,39.4%,50.5%,1.03,F (2x)
2005,54,28,26,51.9%,68-64,51.5%,632-631,50.0%,12-10,54.5%,54,73.2%,27.2%,4.2%,3.4%,62.3%,68.2%,49.4%,61.1%,39.8%,50.3%,1.02,SF (3x)
2004,61,35,26,57.4%,88-73,54.7%,792-716,52.5%,5-11,31.3%,58,74.3%,31.5%,3.6%,3.0%,65.3%,66.1%,49.9%,60.5%,41.9%,51.2%,1.06,W (Estoril)
2003,59,33,26,55.9%,82-70,53.9%,727-685,51.5%,13-7,65.0%,54,72.8%,28.7%,5.3%,6.0%,59.2%,70.1%,47.2%,60.8%,40.9%,50.7%,1.04,QF (6x)
2002,78,49,29,62.8%,113-87,56.5%,1030-932,52.5%,21-16,56.8%,72,77.2%,28.0%,6.4%,4.3%,55.1%,71.8%,52.3%,63.1%,40.3%,51.4%,1.09,W (Amersfoort)
2001,22,11,11,50.0%,31-25,55.4%,283-262,51.9%,3-5,37.5%,22,77.0%,26.9%,5.9%,3.7%,55.5%,73.3%,52.0%,63.8%,40.2%,51.6%,1.11,F (Bogota)
2000,32,14,18,43.8%,37-49,43.0%,412-442,48.2%,6-8,42.9%,28,74.4%,22.0%,7.1%,4.2%,54.6%,70.2%,49.4%,60.8%,36.9%,49.1%,0.94,W (Mexico City)
1999,3,0,3,0.0%,1-6,14.3%,23-39,37.1%,0-0,-,3,63.3%,12.5%,3.7%,5.2%,51.3%,61.2%,48.4%,55.0%,34.2%,44.4%,0.76,R32 (San Marino)
Career,605,328,277,54.2%,808-740,52.2%,7550-7234,51.1%,100-108,48.1%,574,73.8%,28.3%,4.0%,3.7%,60.4%,67.8%,50.3%,60.9%,40.4%,50.6%,1.03,
