Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2012 Roland Garros R128,L vs Baghdatis,98.7,,,,,118,,,,,,,75
2012 Australian Open R32,L vs Ferrer,95.6,,,,,118,,,,,,,72
2012 Australian Open R64,W vs Andujar,94.8,,,,,116,,,,,,,69
2012 Australian Open R128,W vs Russell,93.3,,,,,118,,,,,,,65
2011 US Open R32,L vs Young,93.9,101.0,8.1,,,116,86,83.1,5.1,,,98,77
2011 US Open R128,W vs Matosevic,97.7,103.2,7.1,,,115,89,83.6,4.4,,,89,78
2011 Roland Garros QF,L vs Murray,98.9,103.9,7.2,,,118,88,88.9,5.5,,,105,80
2011 Roland Garros R16,W vs Falla,98.0,104.2,6.4,,,121,90,87.0,6.5,,,101,77
2011 Roland Garros R32,W vs Rosol,100.6,105.6,7.3,,,119,86,86.2,7.6,,,106,73
2011 Australian Open R128,L vs Llodra,97.0,102.6,6.7,,,115,87,87.8,6.9,,,102,74
Career (10 matches),,96.8,103.6,7.1,,,121,86,86.5,6.2,,,106,65
