Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2013 Manta CH R32,L vs Gonzalez,0.96,0.52,38.4,2.3,3.8%,50.0%,4.2%,45.8%,27.3%,28.6%
2013 Ostrava CH R32,L vs Dzumhur,0.71,0.25,22.8,2.1,0.0%,42.3%,4.2%,45.8%,15.0%,26.7%
2013 Savannah CH R32,W vs Molchanov,0.93,1.03,103.6,21.1,0.0%,57.8%,0.0%,54.8%,51.2%,45.7%
2013 Guadalajara CH R32,L vs Gojowczyk,0.86,0.67,53.2,2.4,15.6%,71.9%,3.4%,51.7%,23.5%,35.5%
2013 USA F7 R32,L vs Klein,0.97,0.85,75.4,6.9,0.0%,55.6%,0.0%,44.9%,44.6%,41.5%
2013 Santiago CH R32,L vs Trungelliti,0.98,0.82,67.6,11.1,1.9%,67.3%,0.0%,50.0%,28.8%,40.0%
2013 Santiago R32,L vs Montanes,1.01,0.85,75.1,5.7,1.6%,59.4%,1.7%,55.9%,38.5%,32.7%
2013 Bucaramanga CH R16,L vs Delbonis,0.98,0.85,92.8,4.6,-,48.9%,-,68.4%,43.4%,30.0%
2013 Bucaramanga CH R32,W vs Velotti,1.08,1.59,44.3,2.2,-,54.8%,-,79.3%,55.6%,42.3%
2012 Villa Allende CH R32,L vs Zeballos,0.98,0.45,37.1,2.4,-,48.0%,-,47.8%,24.0%,23.8%
2012 Quito CH SF,L vs Souza,1.16,0.51,39.5,2.8,3.8%,42.3%,0.0%,62.5%,4.2%,42.1%
2012 Quito CH QF,W vs Schwank,1.42,2.00,33.8,2.4,6.9%,69.0%,10.7%,71.4%,34.6%,50.0%
2012 Quito CH R16,W vs Zivkovic,1.18,1.41,53.3,3.3,2.8%,66.7%,5.7%,68.6%,38.5%,38.9%
2012 Quito CH R32,W vs Reyes Varela,1.06,1.41,55.7,2.0,3.1%,68.8%,9.7%,64.5%,50.0%,38.5%
2012 Como CH R32,L vs Lammer,0.80,0.55,42.6,2.0,4.3%,52.2%,10.5%,63.2%,32.3%,25.9%
2012 Cordenons CH R32,L vs Hanescu,0.98,0.43,59.4,2.2,-,65.3%,-,57.8%,18.8%,14.8%
2012 San Marino CH R16,L vs Bolelli,1.27,0.28,30.8,2.0,-,25.0%,-,38.9%,22.2%,6.7%
2012 Santiago R32,L vs Delbonis,0.94,0.37,30.5,2.1,-,50.0%,-,39.3%,19.0%,25.0%
2011 Montevideo CH R32,L vs Kuznetsov,0.99,0.70,51.5,3.0,-,64.5%,-,51.9%,37.0%,20.8%
2011 Medellin CH R32,W vs Escobar,1.49,2.95,31.0,2.0,-,66.7%,-,73.9%,40.0%,78.9%
2013 (9 matches),,0.96,0.84,72.5,3.6,2.0%,57.3%,1.1%,55.0%,39.4%,37.7%
2012 (9 matches),,1.09,0.77,44.9,2.3,2.2%,56.7%,4.0%,58.2%,29.3%,31.3%
2011 (3 matches),,1.04,1.08,57.1,2.8,0.0%,60.6%,0.0%,62.6%,41.5%,38.0%
2009 (1 matches),,1.08,0.68,34.4,2.2,5.8%,46.2%,5.9%,51.0%,28.6%,36.8%
2007 (3 matches),,0.87,0.56,40.1,2.2,5.5%,52.3%,1.0%,49.5%,31.0%,32.4%
Career (30 matches),,1.01,0.84,54.6,2.7,3.2%,57.1%,2.7%,56.9%,35.1%,35.9%
