Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2013,1,0,1,0.0%,1-2,33.3%,14-18,43.8%,1-0,100.0%,1,73.3%,12.5%,1.6%,8.1%,62.6%,62.3%,50.0%,57.7%,35.6%,47.8%,0.84,R32 (Santiago)
2012,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,37.5%,0.0%,5.4%,7.1%,64.3%,55.6%,25.0%,44.6%,21.6%,35.5%,0.39,R32 (Santiago)
2011,3,0,3,0.0%,1-5,16.7%,26-36,41.9%,0-1,0.0%,1,75.0%,16.7%,1.1%,1.1%,63.8%,60.0%,50.0%,56.4%,37.3%,47.5%,0.86,
2010,12,4,8,33.3%,14-22,38.9%,158-183,46.3%,1-3,25.0%,10,73.2%,20.7%,3.6%,4.1%,64.2%,66.6%,45.2%,59.0%,36.6%,48.3%,0.89,QF (Houston)
2009,21,9,12,42.9%,26-36,41.9%,289-323,47.2%,5-6,45.5%,18,70.8%,22.8%,4.4%,4.4%,60.9%,65.4%,48.0%,58.6%,36.4%,48.0%,0.88,QF (Umag)
2008,21,9,12,42.9%,25-30,45.5%,262-294,47.1%,5-4,55.6%,19,73.2%,20.2%,5.1%,4.2%,61.4%,68.2%,49.8%,61.1%,37.2%,48.8%,0.96,QF (2x)
2007,43,17,26,39.5%,45-65,40.9%,515-583,46.9%,12-12,50.0%,33,73.2%,21.7%,4.5%,3.5%,61.9%,66.6%,50.4%,60.4%,35.7%,48.3%,0.90,F (Vina del Mar)
2006,65,38,27,58.5%,86-73,54.1%,811-783,50.9%,17-13,56.7%,60,79.2%,22.5%,6.1%,3.3%,58.8%,70.3%,52.8%,63.1%,37.7%,50.5%,1.02,W (Costa Do Sauipe)
2005,41,19,22,46.3%,51-51,50.0%,487-512,48.7%,11-7,61.1%,38,76.7%,19.4%,5.6%,4.2%,56.7%,71.2%,48.9%,61.5%,35.8%,49.0%,0.93,SF (2x)
2004,70,42,28,60.0%,100-66,60.2%,844-722,53.9%,13-10,56.5%,59,75.6%,28.9%,5.8%,3.5%,58.8%,69.7%,50.7%,61.9%,40.6%,51.1%,1.07,W (3x)
2003,56,36,20,64.3%,86-53,61.9%,710-612,53.7%,10-7,58.8%,49,75.8%,31.6%,5.6%,4.1%,59.7%,69.1%,49.9%,61.4%,41.5%,51.4%,1.08,W (2x)
2002,46,28,18,60.9%,65-43,60.2%,567-478,54.3%,11-7,61.1%,43,77.0%,29.4%,6.4%,4.4%,58.5%,70.8%,50.2%,62.2%,40.5%,51.3%,1.07,W (Buenos Aires)
2001,53,24,29,45.3%,63-77,45.0%,639-711,47.3%,13-14,48.1%,49,73.4%,21.5%,6.6%,3.1%,56.2%,68.8%,48.7%,60.0%,36.4%,48.4%,0.91,F (Adelaide)
2000,52,27,25,51.9%,56-55,50.5%,532-525,50.3%,8-10,44.4%,44,74.8%,24.6%,6.6%,4.5%,55.1%,71.0%,49.9%,61.5%,37.5%,49.7%,0.97,F (Orlando)
1999,6,4,2,66.7%,12-7,63.2%,105-86,55.0%,1-2,33.3%,0,,,,,,,,,,,,
1998,4,2,2,50.0%,4-4,50.0%,37-34,52.1%,0-0,-,2,60.0%,5.6%,5.5%,4.7%,63.0%,67.5%,38.3%,56.7%,31.7%,44.5%,0.73,
1997,1,0,1,0.0%,1-2,33.3%,15-19,44.1%,1-0,100.0%,1,76.5%,6.3%,2.4%,3.1%,57.5%,63.0%,55.6%,59.8%,36.0%,48.0%,0.90,R32 (Santiago)
1996,1,0,1,0.0%,0-3,0.0%,7-18,28.0%,0-0,-,0,,,,,,,,,,,,
Career,497,259,238,52.1%,636-596,51.6%,6021-5949,50.3%,109-96,53.2%,428,75.3%,24.4%,5.7%,3.8%,58.7%,69.2%,49.9%,61.2%,38.1%,49.8%,0.98,
