Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,174,79,95,45.4%,205-233,46.8%,2142-2193,49.4%,37-45,45.1%,146,75.8%,21.9%,6.3%,4.1%,58.7%,69.7%,49.5%,61.4%,36.8%,49.2%,0.95
Clay,281,162,119,57.7%,380-299,56.0%,3331-3185,51.1%,64-37,63.4%,248,74.0%,27.4%,4.9%,3.6%,58.8%,68.3%,50.0%,60.8%,39.7%,50.3%,1.01
Grass,18,6,12,33.3%,22-37,37.3%,287-311,48.0%,4-13,23.5%,17,83.8%,14.5%,8.2%,4.2%,59.4%,73.6%,51.2%,64.5%,32.6%,49.1%,0.92
Carpet,24,12,12,50.0%,29-27,51.8%,261-260,50.1%,4-1,80.0%,17,77.5%,17.3%,8.1%,3.9%,55.9%,71.3%,51.5%,62.6%,34.7%,48.6%,0.93
Grand Slams,58,23,35,39.7%,91-111,45.0%,925-1009,47.8%,15-19,44.1%,57,74.6%,21.3%,6.0%,4.0%,58.8%,68.8%,49.2%,60.7%,35.9%,48.7%,0.91
Masters,73,30,43,41.1%,68-98,41.0%,765-872,46.7%,15-14,51.7%,67,71.0%,21.6%,5.2%,3.7%,60.0%,67.2%,47.6%,59.3%,36.7%,48.1%,0.90
Other Tours,331,183,148,55.3%,414-341,54.8%,3780-3579,51.4%,70-55,56.0%,304,76.5%,25.9%,5.7%,3.8%,58.4%,69.8%,50.7%,61.8%,39.0%,50.5%,1.02
Best of 5,93,45,48,48.4%,154-161,48.9%,1477-1520,49.3%,25-25,50.0%,59,74.7%,21.1%,6.0%,4.1%,58.9%,68.8%,49.1%,60.7%,35.8%,48.6%,0.91
Best of 3,404,214,190,53.0%,482-435,52.6%,4544-4429,50.6%,84-71,54.2%,369,75.5%,25.2%,5.6%,3.8%,58.7%,69.3%,50.2%,61.4%,38.7%,50.1%,1.00
Finals,16,7,9,43.8%,16-24,40.0%,168-205,45.0%,4-1,80.0%,12,65.9%,20.2%,5.6%,4.4%,55.1%,63.8%,48.0%,56.7%,37.6%,47.6%,0.87
Semi-finals,20,15,5,75.0%,31-13,70.5%,234-179,56.7%,4-0,100.0%,17,81.6%,30.2%,6.8%,3.2%,58.6%,73.1%,49.9%,63.5%,41.4%,52.3%,1.13
Quarter-finals,44,20,24,45.5%,50-56,47.2%,509-543,48.4%,11-5,68.8%,41,74.1%,21.5%,5.1%,3.3%,59.4%,69.0%,50.5%,61.5%,37.1%,49.2%,0.96
vs Righties,442,229,213,51.8%,562-533,51.3%,5344-5279,50.3%,90-88,50.6%,380,75.3%,24.7%,5.6%,3.8%,58.9%,69.1%,49.9%,61.2%,38.2%,49.8%,0.99
vs Lefties,54,29,25,53.7%,71-63,53.0%,659-659,50.0%,19-8,70.4%,48,75.5%,22.1%,6.2%,4.1%,57.5%,69.8%,50.0%,61.4%,37.1%,49.3%,0.96
vs Top 10,44,8,36,18.2%,29-81,26.4%,449-613,42.3%,8-9,47.1%,36,65.8%,16.2%,5.6%,5.0%,56.5%,66.0%,45.0%,56.9%,33.5%,45.4%,0.78
