Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2009 US Open R128,L vs Gonzalez,0.0%,-,10.9%,60.0%,11.1%,7.7%,12.9%,2.3%,12.5%,0.0%,-,-21,10
2007 Hamburg R64,L vs Safin,0.0%,-,9.9%,80.0%,13.0%,17.4%,23.1%,4.4%,10.0%,0.0%,-,-35,-48
2007 Davis Cup World Group R1 RR,L vs Safin,0.0%,-,5.3%,50.0%,15.6%,17.0%,16.7%,1.7%,16.7%,1.0%,0.0%,-60,-47
2007 Australian Open R128,L vs Djokovic,1.5%,0.0%,3.9%,40.0%,15.3%,14.8%,0.0%,2.9%,25.0%,1.1%,0.0%,-56,-39
2006 Amersfoort F,L vs Djokovic,0.0%,-,8.7%,61.5%,13.3%,15.0%,14.3%,5.3%,50.0%,0.8%,0.0%,-66,-33
2006 Roland Garros R32,L vs Federer,0.9%,100.0%,8.7%,65.0%,12.0%,11.1%,5.1%,4.4%,37.5%,0.8%,0.0%,-63,-58
2004 Olympics F,W vs Fish,0.7%,100.0%,3.9%,91.7%,14.6%,17.5%,8.3%,9.9%,16.7%,0.0%,-,-73,-43
2004 Kitzbuhel F,W vs Gaudio,0.0%,-,10.2%,82.4%,12.6%,16.0%,16.7%,1.9%,25.0%,0.3%,0.0%,-67,-60
2003 Madrid F,L vs Ferrero,3.8%,66.7%,9.9%,76.5%,8.0%,10.0%,0.0%,2.4%,10.0%,0.0%,-,-57,-58
2003 Madrid SF,W vs El Aynaoui,3.3%,100.0%,14.4%,100.0%,10.5%,8.3%,4.3%,14.7%,60.0%,0.0%,-,-81,-90
2003 Kitzbuhel F,L vs Coria,6.9%,66.7%,13.8%,72.7%,11.7%,5.5%,4.5%,3.6%,25.0%,0.7%,50.0%,10,28
2000 US Open R128,L vs Rios,6.3%,25.0%,9.6%,50.0%,15.6%,35.3%,13.3%,5.4%,0.0%,0.3%,0.0%,-63,-67
2000 Orlando F,L vs Gonzalez,5.8%,100.0%,17.7%,60.0%,15.6%,12.5%,0.0%,0.0%,0.0%,1.5%,50.0%,0,2
Career (13 matches),,2.2%,60.0%,9.2%,69.8%,12.8%,14.1%,9.4%,4.3%,16.8%,0.4%,12.5%,-52,-42
