Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Darmstadt QF,L vs Wagner,50% (6/12),67% (4/6),0/3,55% (6/11),17% (1/6),3/3,0/2,0/2,0/0,0/1
2019 W25 Darmstadt R16,W vs Lemoine,67% (6/9),83% (5/6),1/2,22% (2/9),0% (0/2),3/3,0/0,0/0,0/0,0/0
2019 W25 Klosters R32,L vs Vukovic,50% (5/10),80% (4/5),3/6,70% (7/10),14% (1/7),2/4,0/0,2/2,0/0,1/1
2019 W25 Sunderland Q2,W vs Hsieh,56% (5/9),100% (5/5),3/7,80% (8/10),0% (0/8),0/5,0/0,0/1,0/0,0/1
2019 W25 Sunderland Q1,W vs El Sayed,70% (7/10),71% (5/7),2/3,60% (6/10),50% (3/6),3/4,0/0,2/2,0/0,0/0
2019 W15 Le Havre QF,L vs Molinaro,75% (6/8),50% (3/6),2/5,78% (7/9),0% (0/7),1/3,0/0,0/2,0/0,0/1
2019 W15 Le Havre R16,W vs Morderger,78% (7/9),100% (7/7),5/5,50% (5/10),0% (0/5),1/6,1/2,0/0,1/1,0/0
2019 W15 Le Havre R32,W vs Loliee,63% (5/8),100% (5/5),0/0,0% (0/7),- (0/0),3/3,0/0,0/0,0/0,0/0
2019 W15 Gonesse R32,L vs Bassols Ribera,38% (3/8),67% (2/3),0/6,88% (7/8),14% (1/7),0/2,0/0,0/0,0/0,0/0
2019 W15 Amiens R16,L vs Orange,69% (9/13),89% (8/9),4/8,71% (10/14),20% (2/10),3/8,1/2,2/2,0/1,1/1
2019 W15 Amiens R32,W vs Pieri,100% (7/7),100% (7/7),2/2,29% (2/7),0% (0/2),4/6,1/1,0/0,0/0,0/0
2019 W15 Antalya R32,L vs Naito,30% (3/10),100% (3/3),1/4,60% (6/10),17% (1/6),1/2,0/0,0/1,0/0,0/1
2019 W15 Antalya R16,L vs Cao,55% (6/11),83% (5/6),4/7,64% (7/11),0% (0/7),3/5,0/1,1/1,0/0,0/0
2019 W15 Antalya R32,W vs Nepliy,100% (7/7),86% (6/7),2/2,38% (3/8),33% (1/3),4/5,1/1,0/0,1/1,0/0
2018 Hammamet $15K R16,W vs Morderger,22% (2/9),100% (2/2),2/4,56% (5/9),0% (0/5),0/2,0/0,1/2,0/0,0/1
2017 Heraklion $15K QF,L vs Perper,38% (3/8),67% (2/3),0/5,75% (6/8),0% (0/6),0/2,0/0,0/1,0/0,0/1
2017 Heraklion $15K R32,W vs Jillissen,60% (6/10),100% (6/6),2/3,50% (5/10),20% (1/5),3/5,0/2,1/1,0/1,0/0
2017 Heraklion $15K QF,L vs Detiuc,36% (4/11),75% (3/4),3/4,55% (6/11),33% (2/6),2/3,0/0,0/0,0/0,0/0
2017 Heraklion $15K R16,W vs Nepliy,63% (5/8),100% (5/5),2/2,33% (3/9),33% (1/3),4/4,1/1,0/0,1/1,0/0
2017 Heraklion $15K R32,W vs Bejenaru,67% (6/9),83% (5/6),2/2,56% (5/9),60% (3/5),2/4,1/2,0/0,0/1,0/0
2019 (14 matches),,62.6%,84.1%,48.3%,56.7%,13.2%,52.5%,44.4%,53.8%,66.7%,33.3%
2018 (1 matches),,22.2%,100.0%,50.0%,55.6%,0.0%,0.0%,-,50.0%,-,0.0%
2017 (29 matches),,62.9%,84.2%,51.2%,56.7%,22.5%,48.1%,51.5%,46.7%,66.7%,14.3%
2016 (20 matches),,60.9%,83.9%,42.5%,55.9%,11.4%,57.0%,50.0%,38.9%,60.0%,33.3%
2015 (9 matches),,53.0%,79.5%,31.4%,59.5%,16.0%,54.8%,66.7%,22.2%,-,50.0%
Career (81 matches),,58.3%,83.7%,45.3%,56.3%,16.5%,52.5%,52.1%,46.4%,62.5%,30.0%
