Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Darmstadt QF,L vs Wagner,50% (6/12),33% (4/12),0/9,0/0,58% (7/12),0/3,0/1,33% (2/6),50% (3/6)
2019 W25 Darmstadt R16,W vs Lemoine,58% (7/12),83% (5/6),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Klosters R32,L vs Vukovic,44% (4/9),67% (4/6),0/1,0/0,65% (11/17),1/3,0/1,60% (3/5),17% (1/6)
2019 W25 Sunderland Q2,W vs Hsieh,67% (2/3),63% (5/8),0/0,0/0,38% (5/13),1/3,1/2,- (0/0),- (0/0)
2019 W25 Sunderland Q1,W vs El Sayed,58% (7/12),29% (5/17),2/4,1/2,75% (9/12),1/1,0/0,80% (4/5),60% (3/5)
2019 W15 Le Havre QF,L vs Molinaro,33% (2/6),19% (3/16),0/0,0/0,30% (3/10),1/3,0/1,- (0/0),- (0/0)
2019 W15 Le Havre R16,W vs Morderger,71% (5/7),50% (7/14),2/2,1/1,29% (2/7),0/0,0/0,- (0/0),- (0/0)
2019 W15 Le Havre R32,W vs Loliee,70% (7/10),71% (5/7),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W15 Gonesse R32,L vs Bassols Ribera,29% (2/7),33% (2/6),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2019 W15 Amiens R16,L vs Orange,43% (6/14),57% (8/14),1/1,0/0,43% (6/14),3/5,1/2,50% (3/6),33% (2/6)
2019 W15 Amiens R32,W vs Pieri,63% (5/8),64% (7/11),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Antalya R32,L vs Naito,56% (5/9),50% (3/6),0/0,0/0,29% (2/7),4/6,0/1,40% (2/5),0% (0/4)
2019 W15 Antalya R16,L vs Cao,40% (4/10),50% (5/10),0/0,0/0,36% (4/11),0/2,0/1,- (0/0),- (0/0)
2019 W15 Antalya R32,W vs Nepliy,67% (6/9),46% (6/13),2/4,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2018 Hammamet $15K R16,W vs Morderger,57% (4/7),100% (2/2),0/0,0/0,29% (2/7),1/3,0/1,- (0/0),- (0/0)
2017 Heraklion $15K QF,L vs Perper,50% (2/4),33% (2/6),0/0,0/0,14% (1/7),1/3,0/1,- (0/0),- (0/0)
2017 Heraklion $15K R32,W vs Jillissen,60% (6/10),60% (6/10),2/5,1/1,33% (2/6),0/0,0/0,71% (5/7),43% (3/7)
2017 Heraklion $15K QF,L vs Detiuc,54% (7/13),30% (3/10),0/0,0/0,56% (5/9),0/2,0/1,33% (2/6),50% (3/6)
2017 Heraklion $15K R16,W vs Nepliy,47% (7/15),71% (5/7),2/3,1/1,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2017 Heraklion $15K R32,W vs Bejenaru,64% (7/11),56% (5/9),2/4,1/2,82% (9/11),0/0,0/0,- (0/0),- (0/0)
2019 (14 matches),,53.1%,47.3%,46.4%,75.0%,44.5%,39.3%,20.0%,51.9%,33.3%
2018 (1 matches),,57.1%,100.0%,-,-,28.6%,33.3%,0.0%,-,-
2017 (29 matches),,54.4%,54.4%,58.2%,60.7%,50.9%,27.0%,20.0%,57.7%,44.0%
2016 (20 matches),,49.2%,53.7%,48.6%,53.3%,45.6%,26.5%,14.3%,30.0%,26.3%
2015 (9 matches),,64.6%,46.7%,44.4%,42.9%,48.1%,29.4%,40.0%,33.3%,40.0%
Career (81 matches),,53.8%,52.0%,53.2%,58.1%,47.7%,31.4%,25.0%,45.8%,33.8%
