Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Tayisiya Morderger [GER],5,6,45.5%,0,0,0,-,2014,2024,0,,,,,,,,,,
4,Julia Wachaczyk [GER],2,2,50.0%,1,1,0,100.0%,2014,2015,0,,,,,,,,,,
3,Jasmijn Gimbrere [NED],1,2,33.3%,2,1,1,50.0%,2023,2023,0,,,,,,,,,,
3,Sara Cakarevic [FRA],1,2,33.3%,3,1,2,33.3%,2019,2021,0,,,,,,,,,,
3,Julia Stamatova [BUL],3,0,100.0%,2,2,0,100.0%,2016,2019,0,,,,,,,,,,
3,Anastasia Detiuc [MDA],1,2,33.3%,1,0,1,0.0%,2017,2019,0,,,,,,,,,,
3,Albina Khabibulina [UZB],1,2,33.3%,0,0,0,-,2017,2019,0,,,,,,,,,,
2,Eva Guerrero Alvarez [ESP],0,2,0.0%,1,0,1,0.0%,2025,2025,2,0.79,0.7%,3.7%,61.2%,57.3%,34.6%,48.5%,40.7%,52.4%,44.4%
2,Jesika Maleckova [CZE],0,2,0.0%,1,1,0,100.0%,2024,2024,0,,,,,,,,,,
2,Alice Rame [FRA],1,1,50.0%,0,0,0,-,2019,2024,0,,,,,,,,,,
2,Daniela Vismane [LAT],1,1,50.0%,1,0,1,0.0%,2022,2024,0,,,,,,,,,,
2,Amina Anshba [RUS],0,2,0.0%,0,0,0,-,2019,2024,0,,,,,,,,,,
2,Amandine Monnot [FRA],0,2,0.0%,2,1,1,50.0%,2021,2024,0,,,,,,,,,,
2,Freya Christie [GBR],0,2,0.0%,0,0,0,-,2023,2024,0,,,,,,,,,,
2,Estelle Cascino [FRA],2,0,100.0%,0,0,0,-,2015,2024,0,,,,,,,,,,
