Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,277,167,110,60.3%,331-255,56.5%,2704-2459,52.4%,34-20,63.0%,0,,,,,,,,,,,
Clay,193,125,68,64.8%,250-166,60.1%,1987-1675,54.3%,23-15,60.5%,0,,,,,,,,,,,
Grass,48,31,17,64.6%,65-38,63.1%,506-423,54.5%,5-7,41.7%,0,,,,,,,,,,,
Carpet,67,31,36,46.3%,68-73,48.2%,621-642,49.2%,7-10,41.2%,0,,,,,,,,,,,
Grand Slams,105,58,47,55.2%,124-109,53.2%,1064-1025,50.9%,9-10,47.4%,0,,,,,,,,,,,
Premiers,31,18,13,58.1%,36-29,55.4%,308-286,51.9%,4-2,66.7%,0,,,,,,,,,,,
Internationals,12,7,5,58.3%,15-14,51.7%,136-128,51.5%,1-1,50.0%,0,,,,,,,,,,,
Finals,21,12,9,57.1%,23-19,54.8%,186-193,49.1%,2-1,66.7%,0,,,,,,,,,,,
Semi-finals,35,21,14,60.0%,41-26,61.2%,319-278,53.4%,6-3,66.7%,0,,,,,,,,,,,
Quarter-finals,67,35,32,52.2%,74-79,48.4%,673-691,49.3%,6-6,50.0%,0,,,,,,,,,,,
vs Righties,382,217,165,56.8%,444-368,54.7%,3739-3493,51.7%,39-33,54.2%,0,,,,,,,,,,,
vs Lefties,47,26,21,55.3%,50-48,51.0%,415-423,49.5%,6-5,54.5%,0,,,,,,,,,,,
vs Top 10,86,18,68,20.9%,38-136,21.8%,573-964,37.3%,12-8,60.0%,0,,,,,,,,,,,
