Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
18-Mar-2026,Miami Masters,Hard,R32,72,23,(22) Tommy Paul [USA] d. Collignon,6-2 3-6 7-6(5),0.86,8.0%,6.0%,68.0%,72.1%,40.6%,6/10,2:20
18-Mar-2026,Miami Masters,Hard,R64,72,14,Collignon d. (13) Flavio Cobolli [ITA],7-5 6-3,1.46,6.6%,1.6%,72.1%,75.0%,52.9%,0/1,1:34
18-Mar-2026,Miami Masters,Hard,R128,72,44,Collignon d. Grigor Dimitrov [BUL],7-6(3) 4-6 7-6(6),1.12,11.8%,5.9%,65.7%,89.6%,40.0%,0/2,2:31
10-Mar-2026,Cap Cana CH,Hard,QF,77,94,Mattia Bellucci [ITA] d. (5) Collignon,6-4 6-2,0.66,11.1%,14.8%,50.0%,81.5%,25.9%,1/5,1:26
10-Mar-2026,Cap Cana CH,Hard,R16,77,105,(5) Collignon d. (Q) Luca Van Assche [FRA],7-5 6-4,1.31,9.2%,7.7%,50.8%,81.8%,53.1%,3/4,1:49
10-Mar-2026,Cap Cana CH,Hard,R32,77,115,(5) Collignon d. Tomas Barrios Vera [CHI],7-6(4) 6-3,1.36,5.6%,7.0%,62.0%,77.3%,51.9%,1/3,1:52
04-Mar-2026,Indian Wells Masters,Hard,R128,77,35,Joao Fonseca [BRA] d. Collignon,7-6(2) 6-4,0.66,6.5%,5.2%,64.9%,68.0%,44.4%,5/7,1:42
09-Feb-2026,Pau CH,Hard,F,69,131,(1) Collignon d. (7) Benjamin Bonzi [FRA],7-6(5) 6-1,1.64,7.1%,3.6%,67.9%,81.6%,55.6%,2/4,1:22
09-Feb-2026,Pau CH,Hard,SF,69,213,(1) Collignon d. (Q) Clement Tabur [FRA],7-5 6-4,1.24,9.7%,8.1%,67.7%,81.0%,20.0%,2/5,1:33
09-Feb-2026,Pau CH,Hard,QF,69,126,(1) Collignon d. (6) Luca Van Assche [FRA],6-2 6-4,1.97,8.3%,2.1%,64.6%,87.1%,58.8%,0/0,1:26
09-Feb-2026,Pau CH,Hard,R16,69,130,(1) Collignon d. Martin Damm [USA],7-6(5) 7-6(5),1.28,13.7%,2.7%,64.4%,76.6%,65.4%,1/3,1:40
09-Feb-2026,Pau CH,Hard,R32,69,261,(1) Collignon d. (Q) Patrick Zahraj [GER],7-5 6-2,1.65,16.7%,3.7%,74.1%,77.5%,57.1%,3/4,1:33
07-Feb-2026,Davis Cup QLS R1: BEL vs BUL,Clay,RR,72,1025,Collignon d. Alexander Vasilev [BUL],6-3 6-3,,,,,,,,
07-Feb-2026,Davis Cup QLS R1: BEL vs BUL,Clay,RR,72,780,Collignon d. Ivan Ivanov [BUL],6-2 6-2,,,,,,,,
19-Jan-2026,Australian Open,Hard,R128,72,5,(5) Lorenzo Musetti [ITA] d. Collignon,4-6 7-6(3) 7-5 3-2 RET,0.85,8.5%,4.7%,51.9%,71.6%,46.8%,5/10,3:05
12-Jan-2026,Adelaide,Hard,Q1,72,336,(Alt) Andrea Vavassori [ITA] d. (5) Collignon,6-3 7-6(5),0.87,6.8%,1.7%,69.5%,73.2%,66.7%,1/2,1:38
04-Jan-2026,Brisbane,Hard,QF,84,33,Brandon Nakashima [USA] d. (Q) Collignon,6-3 6-3,0.75,6.0%,2.0%,58.0%,72.4%,47.6%,2/5,1:22
04-Jan-2026,Brisbane,Hard,R16,84,47,(Q) Collignon d. Grigor Dimitrov [BUL],7-6(1) 6-3,1.68,15.2%,3.0%,66.7%,81.8%,63.6%,3/3,1:48
04-Jan-2026,Brisbane,Hard,R32,84,23,(Q) Collignon d. (5) Denis Shapovalov [CAN],6-4 6-2,1.95,4.2%,0.0%,72.9%,82.9%,61.5%,0/0,1:16
04-Jan-2026,Brisbane,Hard,Q2,84,76,(9) Collignon d. (5) Ethan Quinn [USA],7-5 6-3,1.78,15.1%,7.5%,67.9%,88.9%,58.8%,1/1,1:18
04-Jan-2026,Brisbane,Hard,Q1,84,106,(9) Collignon d. Alexander Shevchenko [KAZ],7-5 6-4,1.08,17.1%,8.6%,58.6%,75.6%,44.8%,2/4,1:30
