Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Gauthier Onclin [BEL],3,3,50.0%,0,0,0,-,2021,2024,1,1.11,2.1%,5.3%,60.0%,68.4%,39.5%,56.8%,48.0%,50.0%,38.9%
4,Alexey Vatutin [RUS],3,1,75.0%,1,1,0,100.0%,2024,2025,1,1.96,4.5%,11.4%,59.1%,76.9%,55.6%,68.2%,62.2%,100.0%,60.0%
4,Bu Yunchaokete [CHN],3,1,75.0%,2,2,0,100.0%,2022,2023,1,1.01,9.3%,4.1%,64.9%,79.4%,47.1%,68.0%,32.3%,50.0%,50.0%
3,Luca Van Assche [FRA],3,0,100.0%,0,0,0,-,2024,2026,3,1.41,8.2%,6.5%,56.5%,76.9%,53.8%,66.8%,46.8%,71.4%,41.4%
3,Patrick Zahraj [GER],3,0,100.0%,1,1,0,100.0%,2025,2026,3,1.34,9.8%,7.3%,67.4%,73.8%,47.6%,65.3%,46.6%,80.8%,44.4%
3,Brandon Nakashima [USA],0,3,0.0%,0,0,0,-,2024,2026,3,0.79,6.3%,7.7%,57.3%,63.4%,44.3%,55.2%,35.5%,50.0%,20.0%
3,Guy Den Ouden [NED],2,1,66.7%,2,2,0,100.0%,2021,2025,1,1.03,5.9%,14.1%,45.9%,79.5%,39.1%,57.6%,43.4%,75.0%,50.0%
3,Khumoyun Sultanov [UZB],2,1,66.7%,0,0,0,-,2024,2025,2,1.12,8.5%,5.0%,70.2%,64.6%,47.6%,59.6%,45.3%,68.4%,36.4%
3,Buvaysar Gadamauri [BEL],3,0,100.0%,0,0,0,-,2022,2024,1,3.18,11.8%,5.9%,58.8%,90.0%,71.4%,82.4%,56.1%,0,38.5%
3,Mathys Erhard [FRA],3,0,100.0%,2,2,0,100.0%,2022,2024,1,1.30,7.2%,5.8%,59.4%,78.0%,46.4%,65.2%,45.2%,71.4%,80.0%
2,Grigor Dimitrov [BUL],2,0,100.0%,3,3,0,100.0%,2026,2026,2,1.33,13.1%,4.8%,66.1%,86.5%,49.1%,73.8%,34.8%,60.0%,16.7%
2,Mattia Bellucci [ITA],0,2,0.0%,0,0,0,-,2023,2026,2,0.64,8.2%,7.4%,59.0%,72.2%,42.0%,59.8%,25.7%,33.3%,12.5%
2,Joao Fonseca [BRA],0,2,0.0%,2,1,1,50.0%,2024,2026,2,0.76,6.0%,7.2%,65.9%,70.0%,54.4%,64.7%,26.9%,81.0%,33.3%
2,Clement Tabur [FRA],2,0,100.0%,0,0,0,-,2024,2026,2,1.10,7.9%,8.5%,56.7%,71.0%,39.4%,57.3%,47.2%,60.9%,52.2%
2,Benjamin Bonzi [FRA],2,0,100.0%,2,1,1,50.0%,2024,2026,2,1.37,9.6%,3.2%,72.0%,80.5%,54.5%,73.2%,36.6%,80.0%,70.0%
