Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,8,7,1,87.5%,14-2,87.5%,97-71,57.7%,4-0,100.0%,8,81.9%,30.9%,10.1%,6.2%,62.5%,80.1%,48.1%,68.1%,42.0%,54.3%,1.32,W (Pau)
2025,40,31,9,77.5%,65-25,72.2%,496-385,56.3%,10-2,83.3%,40,81.4%,30.6%,7.1%,7.4%,63.8%,73.5%,48.6%,64.5%,40.7%,52.6%,1.15,W (2x)
2024,35,23,12,65.7%,50-34,59.5%,433-375,53.6%,6-6,50.0%,35,79.8%,27.8%,7.4%,5.8%,63.9%,71.9%,49.7%,63.9%,39.6%,51.4%,1.10,W (2x)
2023,26,14,12,53.8%,33-29,53.2%,307-294,51.1%,3-5,37.5%,26,69.6%,33.6%,3.6%,4.2%,62.5%,65.3%,48.4%,58.9%,42.8%,50.7%,1.04,F (Roseto Degli Abruzzi)
2022,5,2,3,40.0%,6-6,50.0%,60-57,51.3%,0-0,-,5,77.2%,26.7%,4.1%,4.3%,62.6%,72.2%,47.3%,62.9%,38.3%,50.3%,1.03,R16 (2x)
Career,114,77,37,67.5%,168-96,63.6%,1393-1182,54.1%,23-13,63.9%,114,78.0%,30.2%,6.4%,5.9%,63.4%,71.4%,48.8%,63.1%,40.8%,51.8%,1.11,
