Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Brussels R16,W vs Comesana,75% (15/20),50% (1/2),2/7,1/6,50% (1/2),1/2,1/1,64% (7/11),45% (5/11)
2025 Davis Cup RR,W vs De Minaur,33% (10/30),67% (6/9),2/5,1/1,81% (21/26),3/4,0/0,- (0/0),- (0/0)
2025 US Open R64,W vs Ruud,56% (19/34),46% (6/13),3/5,1/3,54% (7/13),4/6,0/0,- (0/0),- (0/0)
2024 Bratislava 2 CH QF,W vs Diallo,58% (14/24),50% (2/4),2/2,1/1,50% (2/4),1/2,0/0,80% (4/5),60% (3/5)
2024 Davis Cup RR,L vs Van De Zandschulp,67% (10/15),25% (1/4),0/1,0/0,50% (2/4),0/2,0/1,86% (6/7),0% (0/7)
2023 Roland Garros Q1,L vs Vukic,69% (11/16),38% (3/8),1/2,0/0,60% (6/10),1/3,1/2,- (0/0),- (0/0)
2025 (3 matches),,52.4%,54.2%,41.2%,30.0%,70.7%,66.7%,100.0%,63.6%,45.5%
2024 (2 matches),,61.5%,37.5%,66.7%,100.0%,50.0%,25.0%,0.0%,83.3%,25.0%
2023 (1 matches),,68.8%,37.5%,50.0%,-,60.0%,33.3%,50.0%,-,-
Career (6 matches),,56.8%,47.5%,45.5%,36.4%,66.1%,52.6%,50.0%,73.9%,34.8%
