Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Brussels R16,W vs Comesana,67.3%,43.4%,4.4%,5/0,2.22,41.9%,61.9%,38.5%,4.8%,2.18,61.9%,88.9%,54.2%,3.7%,2.31,0.0%
2025 Davis Cup Qualifiers RR,W vs De Minaur,86.2%,50.6%,3.2%,2/1,2.22,5.8%,87.0%,48.9%,1.9%,2.10,9.6%,91.9%,52.9%,5.4%,2.40,0.0%
2025 US Open R64,W vs Ruud,68.6%,49.0%,2.1%,3/0,2.33,2.0%,61.9%,40.4%,0.0%,2.16,3.1%,83.0%,59.1%,5.7%,2.61,0.0%
2024 Bratislava 2 CH QF,W vs Diallo,68.0%,44.3%,4.9%,3/2,2.02,9.2%,64.6%,41.5%,4.9%,2.06,14.0%,85.0%,52.9%,5.0%,1.93,0.0%
2024 Davis Cup World Group RR,L vs Van De Zandschulp,79.0%,34.4%,2.5%,1/1,2.08,18.9%,84.2%,35.4%,3.5%,2.13,21.4%,76.2%,31.3%,0.0%,1.86,9.1%
2024 Luedenscheid F,W vs Van De Zandschulp,75.5%,56.3%,5.3%,3/2,2.40,3.2%,75.4%,46.5%,5.3%,2.37,4.4%,93.3%,71.4%,6.7%,2.47,0.0%
2023 Roland Garros Q1,L vs Vukic,71.4%,49.2%,6.6%,5/1,2.34,3.3%,65.5%,47.2%,1.8%,2.10,7.7%,85.3%,51.7%,14.7%,2.53,0.0%
Career (7 matches),,73.0%,47.0%,4.1%,75.9%,2.24,10.5%,70.0%,42.3%,3.2%,2.16,16.1%,86.5%,55.2%,6.3%,2.37,0.5%
