Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),65,802,34,1847,31,1813,56,1724,74,1621,,,,
2025,85,704,52,1788,45,1759,79,1687,90,1591,,,,
2024,121,500,97,1702,115,1628,97,1653,,,1137,25,,
2023,353,143,263,1481,275,1416,250,1436,188,1445,,,,
2022,280,184,,,,,,,,,,,,
2021,906,16,,,,,,,,,,,,
