Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
1996 Paris Masters R16,W vs Wibier,45,20,2.3,25.9%,11.5%,39,20,2.0,24.7%,12.7%,14.6%,10.1%,1.2,14.4%,12.1%
1996 Stuttgart Masters R64,W vs Henman,12,13,0.9,12.5%,13.5%,10,10,1.0,12.2%,12.2%,6.1%,6.1%,0.6,13.5%,22.9%
1996 Vienna R16,W vs Muster,47,27,1.7,22.8%,13.1%,38,23,1.7,20.9%,12.6%,10.4%,10.4%,2.3,23.8%,10.2%
1996 US Open QF,L vs Ivanisevic,34,40,0.9,15.5%,18.3%,32,29,1.1,18.1%,16.4%,9.6%,8.5%,1.4,22.8%,16.9%
1996 US Open R16,W vs Henman,46,45,1.0,16.7%,16.3%,36,43,0.8,14.5%,17.3%,8.1%,6.5%,1.0,16.7%,17.4%
1996 US Open R32,W vs Haarhuis,36,34,1.1,21.3%,20.1%,32,33,1.0,20.1%,20.8%,10.7%,9.4%,0.8,13.0%,16.0%
1996 Cincinnati Masters R64,W vs Pescosolido,19,10,1.9,18.4%,9.7%,15,10,1.5,16.9%,11.2%,4.5%,12.4%,0.6,13.6%,24.3%
1996 Stuttgart Outdoor R16,L vs Volkov,29,25,1.2,26.4%,22.7%,19,21,0.9,20.9%,23.1%,11.0%,9.9%,1.4,25.5%,18.2%
1996 Wimbledon R128,W vs Forget,68,23,3.0,26.0%,8.8%,55,17,3.2,24.8%,7.7%,11.7%,12.6%,1.8,25.6%,14.1%
1996 Queen's Club F,L vs Becker,25,14,1.8,18.2%,10.2%,24,10,2.4,19.8%,8.3%,13.2%,6.6%,2.9,23.4%,8.0%
1996 Roland Garros R32,W vs Chang,33,20,1.7,29.2%,17.7%,26,19,1.4,27.4%,20.0%,15.8%,11.6%,1.2,32.7%,26.5%
1996 Roland Garros R128,W vs Alami,34,19,1.8,34.0%,19.0%,33,17,1.9,35.1%,18.1%,24.5%,10.6%,1.6,19.0%,12.0%
1996 Monte Carlo Masters R64,W vs Corretja,39,31,1.3,21.5%,17.1%,37,26,1.4,22.3%,15.7%,13.3%,9.0%,1.2,18.2%,15.5%
1996 Miami Masters R16,L vs Boetsch,25,42,0.6,15.1%,25.3%,24,33,0.7,16.6%,22.8%,9.7%,6.9%,1.0,17.5%,16.9%
1996 Indian Wells Masters R64,W vs Novak,18,6,3.0,22.0%,7.3%,15,6,2.5,19.7%,7.9%,13.2%,6.6%,0.4,13.4%,31.7%
1996 Doha R32,L vs Becker,17,24,0.7,13.4%,18.9%,13,18,0.7,12.5%,17.3%,6.7%,5.8%,1.5,22.8%,15.7%
1995 Stockholm R16,W vs Washington,38,26,1.5,24.5%,16.8%,32,21,1.5,23.2%,15.2%,13.0%,10.1%,1.0,16.1%,16.8%
1995 Essen Masters R32,L vs Sampras,13,13,1.0,11.7%,11.7%,12,11,1.1,13.2%,12.1%,4.4%,8.8%,2.2,27.9%,12.6%
1995 Basel QF,L vs Becker,31,15,2.1,19.6%,9.5%,26,14,1.9,18.8%,10.1%,13.8%,5.1%,1.5,16.5%,10.8%
1995 US Open R32,L vs Agassi,27,23,1.2,16.4%,13.9%,21,18,1.2,14.4%,12.3%,8.2%,6.2%,1.6,18.2%,11.5%
Career (190 matches),,6486,4848,1.3,18.9%,14.1%,5794,4089,1.4,18.7%,13.2%,10.1%,8.4%,1.4,19.4%,13.4%
