Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1996 Paris R16,W vs Wibier,2.7,2.9,2.6,50.4%,67.6%,64.3%,-,51.5%,31.3%,12.5,19.8,11.5,26.1
1996 Stuttgart R64,W vs Henman,2.2,1.9,2.6,57.4%,50.0%,50.0%,100.0%,32.8%,41.9%,-1.5,-7.1,4.0,18.2
1996 Vienna R16,W vs Muster,3.3,2.5,4.0,54.0%,51.0%,33.3%,33.3%,35.6%,52.6%,-3.5,-5.8,0.5,0.9
1996 US Open QF,L vs Ivanisevic,2.9,2.9,2.9,44.6%,47.9%,64.3%,57.1%,52.3%,51.1%,7.0,7.3,3.0,7.1
1996 US Open R16,W vs Henman,2.9,2.7,3.1,53.0%,52.4%,56.3%,50.0%,35.0%,58.6%,0.0,0.0,-9.0,-13.6
1996 US Open R32,W vs Haarhuis,3.4,2.9,3.9,55.1%,56.5%,53.3%,83.3%,32.3%,65.9%,3.5,6.0,-3.5,-8.3
1996 Cincinnati R64,W vs Pescosolido,2.6,2.4,2.8,67.1%,48.0%,25.0%,100.0%,30.9%,74.5%,3.0,15.0,2.0,18.2
1996 Stuttgart Outdoor R16,L vs Volkov,3.3,2.9,3.6,52.3%,48.5%,46.2%,42.9%,46.2%,43.0%,7.0,9.0,-0.5,-1.0
1996 Wimbledon R128,W vs Forget,2.2,2.2,2.2,51.6%,59.6%,100.0%,-,38.0%,29.3%,6.5,14.8,14.5,30.2
1996 Queens Club F,L vs Becker,2.4,2.4,2.3,50.0%,32.0%,33.3%,0.0%,36.7%,22.0%,3.5,12.1,-4.0,-10.8
1996 Roland Garros R32,W vs Chang,3.0,2.5,3.4,59.1%,51.2%,40.0%,50.0%,39.4%,55.6%,-6.5,-8.7,0.5,1.0
1996 Roland Garros R128,W vs Alami,2.8,2.8,2.8,53.5%,65.6%,50.0%,-,34.0%,65.2%,-0.5,-1.7,-0.5,-2.3
1996 Monte Carlo R64,W vs Corretja,3.6,2.2,4.7,55.5%,47.6%,40.0%,88.9%,23.9%,61.7%,3.5,7.0,-1.0,-1.7
1996 Miami R16,L vs Boetsch,3.1,2.5,3.5,47.8%,54.2%,27.3%,75.0%,49.7%,70.7%,4.5,5.6,2.5,11.4
1996 Indian Wells R64,W vs Novak,4.3,3.4,4.8,66.7%,86.4%,46.7%,83.3%,38.9%,53.2%,1.0,2.2,2.5,7.1
1996 Doha R32,L vs Becker,2.7,2.6,2.9,45.3%,38.1%,22.2%,50.0%,41.0%,54.2%,-1.5,-4.1,1.0,4.0
1995 Stockholm R16,W vs Washington,3.1,2.7,3.5,48.6%,64.1%,66.7%,80.0%,35.5%,66.3%,4.5,11.0,-0.5,-1.9
1995 Essen R32,L vs Sampras,2.6,2.7,2.5,42.0%,44.4%,50.0%,0.0%,32.4%,68.8%,1.5,6.5,-2.0,-15.4
1995 Basel QF,L vs Becker,2.4,2.3,2.5,47.5%,60.0%,20.0%,-,42.9%,52.1%,2.0,6.1,1.0,5.0
1995 US Open R32,L vs Agassi,3.4,3.1,3.6,43.1%,50.0%,27.3%,54.5%,39.0%,66.7%,6.0,9.1,1.0,3.0
Career (190 matches),,3.1,2.6,3.5,50.8%,54.6%,42.5%,52.0%,41.3%,48.4%,1.9,2.8,1.5,3.1
