Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,492,387,105,78.7%,862-315,73.2%,6363-4532,58.4%,121-57,68.0%,218,82.8%,31.3%,3.7%,4.7%,61.6%,73.2%,52.6%,65.3%,41.9%,53.2%,1.21
Clay,201,136,65,67.7%,315-176,64.2%,2520-2044,55.2%,38-31,55.1%,86,79.1%,32.1%,3.1%,4.3%,61.8%,70.3%,48.7%,62.1%,41.9%,52.0%,1.10
Grass,126,99,27,78.6%,260-94,73.4%,1987-1426,58.2%,38-32,54.3%,46,85.2%,28.0%,4.6%,4.6%,60.8%,75.3%,51.7%,66.1%,40.9%,52.9%,1.21
Carpet,258,182,76,70.5%,398-197,66.9%,3141-2408,56.6%,52-46,53.1%,88,83.8%,26.7%,5.3%,4.8%,61.7%,74.2%,52.8%,66.0%,39.2%,52.4%,1.15
Grand Slams,226,178,48,78.8%,544-196,73.5%,4066-2903,58.3%,73-47,60.8%,94,84.3%,29.9%,3.8%,4.3%,62.3%,74.5%,48.8%,64.8%,41.3%,52.8%,1.17
Masters,240,175,65,72.9%,355-167,68.0%,2746-2090,56.8%,47-30,61.0%,121,81.5%,29.8%,3.5%,4.9%,62.0%,71.5%,52.9%,64.4%,40.9%,52.4%,1.15
Other Tours,549,411,138,74.9%,826-345,70.5%,6223-4561,57.7%,118-80,59.6%,214,82.1%,31.2%,4.4%,4.7%,61.0%,72.7%,53.4%,65.2%,41.8%,53.2%,1.20
Best of 5,307,225,82,73.3%,697-310,69.2%,5410-4079,57.0%,92-64,59.0%,103,83.9%,29.4%,3.8%,4.3%,62.3%,74.4%,48.9%,64.8%,41.2%,52.7%,1.17
Best of 3,770,579,191,75.2%,1138-472,70.7%,8601-6331,57.6%,157-102,60.6%,335,81.9%,30.5%,4.1%,4.8%,61.2%,72.4%,53.1%,64.9%,41.3%,52.8%,1.18
Finals,81,45,36,55.6%,114-93,55.1%,987-889,52.6%,19-17,52.8%,25,81.1%,26.5%,4.0%,3.7%,63.6%,72.1%,50.8%,64.4%,40.4%,51.9%,1.13
Semi-finals,135,78,57,57.8%,179-131,57.7%,1582-1387,53.3%,35-38,47.9%,50,79.2%,22.1%,3.6%,4.6%,61.7%,70.7%,51.1%,63.2%,37.4%,50.3%,1.02
Quarter-finals,172,130,42,75.6%,274-125,68.7%,2120-1609,56.9%,43-23,65.2%,76,80.6%,26.8%,3.6%,5.0%,61.5%,71.7%,51.6%,63.9%,39.3%,51.3%,1.09
vs Righties,904,682,222,75.4%,1561-640,70.9%,11793-8617,57.8%,203-133,60.4%,362,82.2%,31.1%,3.9%,4.6%,61.8%,72.8%,51.8%,64.7%,41.7%,52.9%,1.18
vs Lefties,172,121,51,70.3%,271-140,65.9%,2191-1773,55.3%,46-33,58.2%,76,84.2%,26.0%,4.4%,4.9%,60.7%,74.3%,51.8%,65.4%,39.1%,52.0%,1.13
vs Top 10,214,99,115,46.3%,257-283,47.6%,2534-2553,49.8%,45-58,43.7%,76,77.8%,19.3%,3.9%,4.9%,61.1%,71.7%,48.5%,62.6%,36.2%,49.3%,0.97
