Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1996 Paris R16,W vs Wibier,68.1%,67.3%,38.6%,67.6%,38.5%,45.5%,0.0%,32.3%,33.3%,0.0%,-,196,122
1996 Stuttgart R64,W vs Henman,75.5%,75.0%,43.9%,72.0%,20.0%,50.0%,0.0%,0.0%,0.0%,0.0%,-,67,112
1996 Vienna R16,W vs Muster,90.7%,71.6%,56.8%,65.0%,11.5%,50.0%,3.8%,15.4%,0.0%,0.6%,0.0%,68,67
1996 US Open QF,L vs Ivanisevic,54.2%,67.7%,43.4%,67.6%,16.9%,20.0%,16.7%,14.7%,16.7%,0.0%,-,75,58
1996 US Open R16,W vs Henman,64.0%,73.6%,43.0%,69.0%,8.9%,4.3%,0.0%,3.5%,25.0%,0.0%,-,57,81
1996 US Open R32,W vs Haarhuis,71.4%,67.7%,55.1%,63.7%,10.0%,11.8%,0.0%,8.1%,18.2%,0.0%,-,98,78
1996 Cincinnati R64,W vs Pescosolido,86.0%,70.3%,48.5%,66.0%,20.0%,25.0%,0.0%,36.4%,75.0%,1.5%,0.0%,13,86
1996 Stuttgart Outdoor R16,L vs Volkov,48.6%,52.8%,32.7%,52.8%,16.4%,36.4%,0.0%,12.8%,0.0%,1.2%,0.0%,3,20
1996 Wimbledon R128,W vs Forget,93.5%,70.0%,41.6%,67.9%,71.4%,100.0%,0.0%,73.3%,83.3%,0.0%,-,90,124
1996 Queens Club F,L vs Becker,78.7%,70.8%,39.4%,72.2%,21.4%,25.0%,0.0%,14.3%,28.6%,0.0%,-,100,104
1996 Roland Garros R32,W vs Chang,50.0%,68.6%,35.9%,62.5%,4.1%,5.3%,0.0%,14.3%,38.5%,1.0%,50.0%,-26,-31
1996 Roland Garros R128,W vs Alami,67.9%,72.7%,47.5%,67.1%,30.8%,14.3%,0.0%,21.1%,14.3%,3.0%,0.0%,109,56
1996 Monte Carlo R64,W vs Corretja,81.7%,65.7%,59.7%,61.1%,11.8%,14.3%,0.0%,13.0%,40.0%,1.9%,0.0%,41,61
1996 Miami R16,L vs Boetsch,74.0%,68.4%,52.3%,62.0%,25.6%,31.8%,0.0%,21.1%,42.9%,0.6%,0.0%,102,116
1996 Indian Wells R64,W vs Novak,64.3%,94.4%,43.9%,86.1%,8.7%,0.0%,0.0%,11.4%,30.0%,0.0%,-,-57,-36
1996 Doha R32,L vs Becker,61.9%,56.4%,39.4%,54.0%,9.1%,25.0%,0.0%,17.4%,50.0%,0.0%,-,52,61
1995 Stockholm R16,W vs Washington,90.3%,67.7%,50.3%,67.9%,25.0%,33.3%,0.0%,13.0%,20.0%,0.0%,-,110,90
1995 Essen R32,L vs Sampras,77.6%,57.9%,47.7%,50.9%,10.0%,0.0%,0.0%,27.3%,0.0%,0.0%,-,48,36
1995 Basel QF,L vs Becker,94.0%,69.8%,45.0%,65.3%,13.3%,20.0%,0.0%,44.4%,100.0%,0.0%,-,85,101
1995 US Open R32,L vs Agassi,69.0%,55.1%,46.7%,54.5%,22.0%,33.3%,0.0%,9.1%,20.0%,1.1%,0.0%,-25,15
Career (190 matches),,78.8%,67.2%,47.9%,65.9%,12.2%,14.6%,4.3%,14.5%,29.8%,0.4%,18.1%,48,55
