Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,9,3,6,33.3%,7-14,33.3%,78-104,42.9%,1-1,50.0%,9,53.3%,31.8%,2.4%,1.1%,57.2%,58.6%,41.4%,51.2%,41.4%,46.6%,0.85,R16 (Yarra Valley Classic)
2020,7,5,2,71.4%,12-5,70.6%,92-71,56.4%,0-1,0.0%,7,75.3%,36.6%,3.1%,1.5%,57.0%,71.0%,50.4%,62.2%,44.1%,53.0%,1.17,QF (US Open)
2017,16,6,10,37.5%,17-21,44.7%,160-174,47.9%,1-1,50.0%,16,55.4%,36.3%,2.4%,2.7%,61.7%,60.6%,44.1%,54.3%,43.2%,49.1%,0.94,QF (Nottingham)
2016,32,16,16,50.0%,37-33,52.9%,332-290,53.4%,2-2,50.0%,29,63.2%,40.8%,2.2%,2.9%,60.1%,62.6%,46.0%,56.0%,45.8%,50.9%,1.04,SF (San Antonio)
2015,39,18,21,46.2%,45-49,47.9%,434-456,48.8%,9-6,60.0%,35,59.6%,38.2%,3.7%,2.7%,58.4%,61.6%,46.7%,55.4%,43.8%,49.7%,0.98,SF (Sydney)
2014,36,17,19,47.2%,39-40,49.4%,357-365,49.4%,3-3,50.0%,31,-,-,3.8%,2.6%,59.5%,63.7%,43.0%,55.3%,45.1%,50.2%,1.01,W (Sydney)
2013,34,12,22,35.3%,30-46,39.5%,326-363,47.3%,1-4,20.0%,23,-,-,3.4%,3.2%,56.9%,63.5%,44.2%,55.1%,40.6%,48.0%,0.91,QF (2x)
2012,46,22,24,47.8%,48-55,46.6%,452-487,48.1%,7-3,70.0%,37,-,-,4.0%,4.2%,54.5%,63.3%,46.7%,55.7%,43.0%,49.4%,0.97,SF (Tournament of Champions)
2011,38,13,25,34.2%,34-52,39.5%,366-421,46.5%,2-2,50.0%,34,-,-,2.9%,3.1%,55.5%,64.1%,44.4%,55.4%,42.6%,49.2%,0.95,QF (2x)
2010,34,17,17,50.0%,39-36,52.0%,349-355,49.6%,5-2,71.4%,27,-,-,4.1%,3.3%,54.6%,64.6%,47.5%,56.9%,43.5%,50.1%,1.01,SF (Wimbledon)
2009,32,11,21,34.4%,29-45,39.2%,329-374,46.8%,3-6,33.3%,29,-,-,2.9%,2.1%,60.0%,59.3%,39.9%,51.5%,45.4%,48.5%,0.94,QF (2x)
2008,37,18,19,48.6%,42-42,50.0%,396-372,51.6%,5-6,45.5%,30,-,-,2.1%,2.5%,60.8%,59.6%,44.4%,53.7%,46.0%,49.8%,0.99,SF (Istanbul)
2007,26,8,18,30.8%,20-40,33.3%,250-328,43.3%,7-4,63.6%,17,-,-,2.5%,3.3%,56.4%,62.2%,47.5%,55.8%,39.0%,47.5%,0.88,SF (Stockholm)
2006,34,18,16,52.9%,40-36,52.6%,351-339,50.9%,3-2,60.0%,15,-,-,1.6%,3.2%,62.1%,59.4%,48.5%,55.2%,43.3%,49.3%,0.97,SF (Stockholm)
2005,10,7,3,70.0%,13-8,61.9%,102-97,51.3%,3-0,100.0%,0,,,,,,,,,,,,SF (2x)
2004,6,3,3,50.0%,8-6,57.1%,67-56,54.5%,0-1,0.0%,0,,,,,,,,,,,,
2003,2,1,1,50.0%,2-2,50.0%,21-22,48.8%,1-1,50.0%,0,,,,,,,,,,,,
Career,438,195,243,44.5%,462-530,46.6%,4462-4674,48.8%,53-45,54.1%,339,60.9%,38.0%,3.1%,2.9%,58.0%,62.2%,45.1%,55.0%,43.6%,49.4%,0.97,
