Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 Roland Garros Q2,L vs Bandecchi,5.0,4.8,5.3,50.0%,54.4%,51.9%,33.3%,53.6%,3.7%,5.0,2.5,5.5,3.1
2021 Miami R64,L vs Sabalenka,3.4,3.8,3.0,47.0%,55.8%,61.1%,50.0%,50.8%,4.2%,19.0,18.6,12.0,10.8
2021 Australian Open R128,L vs Hsieh,4.1,4.2,3.9,47.9%,48.4%,33.3%,27.3%,62.8%,6.5%,-4.5,-4.3,6.5,9.2
2020 Roland Garros R32,L vs Krejcikova,4.3,4.1,4.5,49.1%,47.4%,48.4%,50.0%,53.9%,8.1%,-3.0,-1.9,3.5,2.3
2020 US Open QF,L vs Williams,3.8,4.4,3.1,44.0%,53.3%,36.8%,63.6%,48.0%,6.3%,2.0,2.0,9.5,7.3
2020 US Open R16,W vs Cornet,5.4,5.5,5.3,50.5%,51.6%,57.1%,57.1%,46.2%,6.0%,7.5,4.0,8.5,3.4
2020 US Open R64,W vs Muguruza,4.4,4.0,4.8,55.4%,64.3%,53.3%,40.0%,54.0%,4.9%,8.5,8.7,2.0,2.1
2017 Eastbourne R32,W vs Niculescu,5.6,5.2,6.0,63.2%,72.7%,53.8%,58.8%,74.9%,1.8%,12.5,8.4,18.5,34.9
2017 Eastbourne R16,L vs Halep,4.4,4.3,4.5,51.1%,43.9%,48.1%,38.9%,60.7%,9.5%,3.5,1.4,1.0,0.6
2017 Nottingham QF,L vs Safarova,4.1,4.3,4.0,44.2%,66.7%,61.9%,42.9%,45.3%,7.0%,12.0,10.3,13.5,9.5
2017 Roland Garros R64,L vs Svitolina,4.9,4.6,5.3,47.9%,40.5%,38.1%,57.1%,42.0%,7.0%,-2.5,-2.3,3.5,2.0
2017 Australian Open R128,L vs Radwanska,6.3,6.7,5.9,37.9%,50.0%,45.5%,40.0%,57.4%,5.8%,-0.5,-0.3,2.0,1.4
2016 Roland Garros R16,W vs Radwanska,5.2,5.6,4.7,56.1%,47.5%,48.1%,52.0%,56.6%,9.6%,-2.5,-1.2,18.0,11.0
2016 Roland Garros R64,W vs Larsson,5.9,6.4,5.6,49.3%,58.6%,45.8%,53.1%,57.8%,4.5%,3.0,1.4,4.5,2.7
2016 Sydney R32,W vs Tsurenko,5.2,5.3,5.1,55.1%,53.5%,61.1%,51.7%,54.2%,2.8%,0.5,0.3,-2.5,-1.4
2015 Moscow R32,L vs Begu,5.2,5.4,4.9,56.3%,37.1%,50.0%,42.4%,61.6%,1.9%,-13.5,-6.1,-9.0,-6.0
2015 Eastbourne QF,L vs Radwanska,5.2,6.0,4.2,36.5%,31.3%,41.7%,35.3%,62.1%,10.0%,-12.5,-11.1,6.5,9.2
2015 Birmingham R64,W vs Swan,3.2,3.2,3.1,66.7%,53.6%,62.5%,0.0%,46.5%,1.5%,4.5,8.2,12.0,18.2
2015 Dubai R16,L vs Halep,4.3,5.0,3.5,51.5%,30.4%,46.7%,38.5%,48.1%,0.9%,-1.0,-1.1,-2.0,-1.8
2014 Sofia RR,L vs Cibulkova,5.4,5.4,5.4,67.2%,34.2%,20.0%,38.5%,57.7%,5.5%,-6.0,-3.4,-5.5,-4.3
Career (26 matches),,4.7,4.8,4.5,51.1%,50.0%,47.1%,47.5%,54.8%,5.6%,1.8,1.2,6.3,5.0
