Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2017 Wimbledon R64,L vs Wozniacki,50% (5/10),40% (2/5),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2017 Wimbledon R128,W vs Errani,73% (8/11),57% (4/7),2/3,1/2,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2017 Eastbourne R16,L vs Halep,48% (12/25),45% (5/11),1/1,0/0,68% (13/19),8/10,0/1,62% (8/13),33% (4/12)
2017 Eastbourne R32,W vs Niculescu,70% (7/10),56% (5/9),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2017 Eastbourne Q2,L vs Arruabarrena,38% (8/21),33% (2/6),1/2,0/0,62% (8/13),3/5,0/1,- (0/0),- (0/0)
2017 Eastbourne Q1,W vs Vondrousova,70% (7/10),83% (5/6),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2017 Nottingham QF,L vs Safarova,57% (8/14),36% (5/14),1/1,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2017 Nottingham R16,W vs Nara,67% (8/12),80% (4/5),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Nottingham R32,W vs Martincova,44% (7/16),50% (5/10),2/4,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Roland Garros R64,L vs Svitolina,46% (6/13),71% (5/7),1/1,0/0,30% (3/10),2/4,1/2,- (0/0),- (0/0)
2017 Roland Garros R128,W vs Barthel,58% (7/12),63% (5/8),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2017 Rome Q1,L vs Mattek Sands,47% (8/17),13% (2/15),0/3,0/0,57% (4/7),4/6,2/3,43% (3/7),43% (3/7)
2017 Madrid Q1,L vs Alexandrova,31% (4/13),43% (3/7),0/0,0/0,54% (7/13),2/4,1/2,- (0/0),- (0/0)
2017 Istanbul R32,L vs Eraydin,33% (3/9),38% (3/8),0/0,0/0,40% (4/10),1/3,1/2,- (0/0),- (0/0)
2017 Miami R128,L vs Golubic,38% (5/13),50% (3/6),1/1,0/0,63% (12/19),2/4,2/3,- (0/0),- (0/0)
2017 Indian Wells R128,L vs Bencic,100% (4/4),50% (1/2),0/0,0/0,29% (2/7),2/4,1/2,- (0/0),- (0/0)
2017 Dubai R64,L vs Mertens,50% (2/4),75% (3/4),0/0,0/0,22% (2/9),1/3,1/2,- (0/0),- (0/0)
2017 Doha Q3,L vs Jankovic,41% (7/17),80% (4/5),1/1,0/0,50% (7/14),3/5,3/4,86% (6/7),29% (2/7)
2017 Doha Q2,W vs Rodina,89% (8/9),45% (5/11),2/4,1/1,73% (8/11),2/2,0/0,- (0/0),- (0/0)
2017 Doha Q1,W vs King,50% (7/14),63% (5/8),2/7,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2017 (24 matches),,52.4%,50.6%,60.0%,76.9%,56.2%,52.5%,48.1%,63.6%,38.7%
2016 (40 matches),,57.0%,47.3%,51.1%,50.0%,48.8%,42.7%,48.7%,52.2%,40.4%
2015 (20 matches),,60.7%,50.6%,43.1%,52.9%,46.6%,44.7%,59.3%,62.1%,45.0%
2014 (23 matches),,58.7%,42.5%,58.7%,55.0%,48.4%,36.6%,33.3%,66.7%,47.8%
2013 (35 matches),,60.3%,39.3%,45.0%,50.0%,54.2%,41.6%,37.5%,42.9%,37.0%
Career (177 matches),,57.7%,45.5%,50.4%,56.5%,51.5%,42.7%,44.3%,56.4%,43.1%
