Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,25,12,13,48.0%,28-28,50.0%,268-279,49.0%,3-4,42.9%,25,76.7%,22.6%,5.6%,2.5%,62.6%,69.0%,51.5%,62.5%,36.6%,49.8%,0.98
Clay,213,98,115,46.0%,229-264,46.5%,2358-2432,49.2%,26-45,36.6%,213,72.2%,26.7%,3.4%,3.1%,59.1%,65.7%,50.3%,59.4%,39.4%,49.5%,0.97
Finals,2,0,2,0.0%,0-4,0.0%,15-25,37.5%,0-0,-,2,60.0%,15.0%,2.3%,0.8%,66.9%,59.6%,45.5%,54.9%,31.0%,43.9%,0.69
Semi-finals,8,2,6,25.0%,6-13,31.6%,81-103,44.0%,1-3,25.0%,8,68.5%,20.9%,2.5%,2.0%,63.3%,62.4%,51.4%,58.3%,37.3%,47.6%,0.90
Quarter-finals,27,8,19,29.6%,20-43,31.7%,272-345,44.1%,1-5,16.7%,27,68.2%,21.0%,2.9%,3.0%,59.8%,63.7%,48.2%,57.4%,36.3%,47.0%,0.85
vs Righties,190,82,108,43.2%,194-243,44.4%,2052-2178,48.5%,22-39,36.1%,190,71.4%,26.1%,3.7%,3.1%,59.6%,65.6%,50.3%,59.4%,39.2%,49.3%,0.97
vs Lefties,35,20,15,57.1%,45-37,54.9%,412-397,50.9%,5-6,45.5%,35,76.0%,26.4%,3.0%,2.7%,59.2%,67.5%,50.1%,60.4%,38.7%,49.7%,0.98
