Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2020 Trieste CH F,L vs Alcaraz,27.0%,39.7%,37.8%,33.5%,32.4%,51.4%,44.0%,43.5%,60.0%,68.2%,100.0%,20.0%,24.0%,30.0%,-21
2019 Prague CH R32,L vs Safwat,29.9%,37.7%,50.0%,33.2%,31.4%,39.2%,57.1%,36.5%,45.0%,71.0%,50.0%,31.8%,40.9%,33.3%,154
2019 Prague CH R64,W vs Maamoun,24.8%,35.6%,56.9%,28.9%,32.1%,42.9%,60.5%,39.6%,58.8%,69.2%,50.0%,17.1%,29.3%,52.9%,53
Career (3 matches),,27.0%,37.3%,49.7%,31.5%,31.9%,43.8%,55.1%,39.5%,53.8%,69.6%,64.3%,21.6%,30.7%,42.0%,61
