Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2020 Trieste CH F,L vs Alcaraz,1.05,0.60,49.4,2.4,0.0%,48.5%,3.3%,60.0%,33.3%,18.2%
2019 Prague CH R32,L vs Safwat,0.83,0.77,55.4,3.0,2.5%,57.5%,5.4%,67.6%,36.2%,34.1%
2019 Prague CH R64,W vs Maamoun,1.14,1.24,57.3,21.5,1.9%,61.5%,0.0%,69.4%,42.9%,31.7%
2019 Milan CH R32,L vs Dellien,1.19,0.90,58.7,2.1,-,47.7%,-,51.2%,34.5%,42.3%
2019 Milan CH R64,W vs Gojo,1.02,1.43,42.8,4.2,-,71.1%,-,54.5%,38.2%,65.6%
2019 Rome CH R64,W vs Passaro,1.06,1.75,40.8,2.3,3.7%,66.7%,4.0%,76.0%,53.8%,41.0%
2019 Ostrava CH R32,L vs Majchrzak,1.14,0.78,53.8,2.0,2.5%,52.5%,5.1%,53.8%,29.4%,35.5%
2019 Ostrava CH R64,W vs Brkic,0.90,1.18,63.9,2.2,7.5%,57.5%,0.0%,66.7%,56.8%,43.2%
2019 Francavilla Al Mare CH R32,L vs Coppejans,0.92,0.95,81.5,9.6,0.0%,56.7%,3.2%,56.5%,50.0%,39.3%
2019 Francavilla Al Mare CH R64,W vs Berrettini,1.08,1.10,81.7,4.1,3.8%,59.6%,0.0%,57.1%,45.0%,39.7%
2019 Tunis CH R64,L vs Moroni,0.93,0.88,69.5,103.4,1.6%,44.3%,6.8%,67.8%,46.6%,37.0%
2019 Murcia CH R64,L vs Balazs,0.94,0.36,32.7,2.0,0.0%,36.8%,0.0%,44.4%,21.7%,23.8%
2019 Villena CH R64,L vs Vatutin,0.83,0.75,51.9,5.5,5.1%,61.5%,5.4%,62.2%,38.6%,29.7%
2019 Marbella CH Q1,W vs Luz,1.10,1.40,69.8,2.0,0.0%,58.5%,0.0%,84.2%,35.2%,39.2%
2019 Lille CH R32,L vs Bachinger,1.26,0.76,51.4,2.7,0.0%,38.7%,0.0%,40.0%,37.0%,36.0%
2019 Lille CH R64,W vs Balazs,1.11,2.17,38.6,2.2,4.2%,70.8%,14.3%,76.2%,40.0%,65.2%
2019 M15 Antalya R16,W vs Huertas Del Pino,0.97,1.36,59.8,3.3,0.0%,62.5%,0.0%,61.1%,58.3%,48.5%
2019 M15 Antalya R32,W vs Prihodko,1.12,1.39,48.4,2.0,9.4%,62.5%,0.0%,61.3%,47.5%,47.2%
2019 Bergamo CH R32,L vs Vavassori,1.08,0.84,71.9,3.8,1.5%,66.7%,9.5%,50.8%,29.4%,34.8%
2019 Bergamo CH R64,W vs Brkic,1.08,1.62,45.4,2.3,6.3%,68.8%,18.5%,74.1%,48.6%,37.8%
2020 (1 matches),,1.05,0.60,49.4,2.4,0.0%,48.5%,3.3%,60.0%,33.3%,18.2%
2019 (29 matches),,0.99,1.01,62.2,3.0,2.8%,59.8%,4.9%,62.4%,40.1%,38.9%
2017 (2 matches),,0.92,0.72,49.0,2.2,0.0%,56.3%,0.0%,48.5%,42.2%,31.6%
2016 (1 matches),,1.09,1.31,59.1,2.0,7.7%,66.7%,5.6%,63.9%,45.7%,37.5%
2015 (1 matches),,0.90,0.49,34.3,2.0,0.0%,57.1%,0.0%,45.8%,29.2%,22.7%
Career (34 matches),,0.99,0.98,60.7,2.9,2.7%,59.5%,4.5%,61.4%,40.1%,37.9%
