Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2020 Trieste CH F,L vs Alcaraz,22% (2/9),50% (1/2),0/3,50% (5/10),20% (1/5),1/1,0/0,0/1,0/0,0/1
2019 Prague CH R32,L vs Safwat,17% (2/12),100% (2/2),0/2,33% (4/12),50% (2/4),1/2,0/0,2/2,0/0,0/0
2019 Prague CH R64,W vs Maamoun,40% (6/15),67% (4/6),0/1,40% (6/15),83% (5/6),3/3,0/0,3/3,0/0,2/2
2019 Milan CH R32,L vs Dellien,40% (4/10),75% (3/4),2/3,60% (6/10),17% (1/6),1/3,0/0,0/2,0/0,0/1
2019 Milan CH R64,W vs Gojo,58% (7/12),100% (7/7),1/2,31% (4/13),25% (1/4),5/7,2/2,1/3,1/1,0/0
2019 Rome CH R64,W vs Passaro,67% (6/9),67% (4/6),0/1,22% (2/9),50% (1/2),2/3,1/1,0/0,1/1,0/0
2019 Ostrava CH R32,L vs Majchrzak,33% (4/12),75% (3/4),0/3,58% (7/12),29% (2/7),2/3,0/0,3/5,0/0,1/2
2019 Ostrava CH R64,W vs Brkic,69% (9/13),67% (6/9),2/4,29% (4/14),0% (0/4),2/5,1/1,1/1,1/1,0/0
2019 Francavilla Al Mare CH R32,L vs Coppejans,59% (10/17),60% (6/10),1/5,53% (9/17),33% (3/9),3/5,0/1,1/2,0/0,1/2
2019 Francavilla Al Mare CH R64,W vs Berrettini,53% (8/15),63% (5/8),1/4,47% (7/15),43% (3/7),5/5,2/2,1/1,1/1,0/0
2019 Tunis CH R64,L vs Moroni,44% (7/16),57% (4/7),1/4,59% (10/17),40% (4/10),3/4,1/4,0/2,0/2,0/1
2019 Murcia CH R64,L vs Balazs,25% (2/8),0% (0/2),0/3,57% (4/7),0% (0/4),0/0,0/0,0/1,0/0,0/0
2019 Villena CH R64,L vs Vatutin,31% (4/13),50% (2/4),0/3,33% (4/12),25% (1/4),2/2,1/1,0/0,0/0,0/0
2019 Marbella CH Q1,W vs Luz,27% (3/11),33% (1/3),0/0,9% (1/11),100% (1/1),1/1,1/1,2/2,0/0,0/0
2019 Lille CH R32,L vs Bachinger,25% (2/8),100% (2/2),0/6,86% (6/7),0% (0/6),0/2,0/0,0/0,0/0,0/0
2019 Lille CH R64,W vs Balazs,63% (5/8),80% (4/5),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2019 M15 Antalya R16,W vs Huertas Del Pino,60% (6/10),83% (5/6),2/2,44% (4/9),50% (2/4),3/3,0/0,0/0,0/0,0/0
2019 M15 Antalya R32,W vs Prihodko,40% (4/10),100% (4/4),0/2,30% (3/10),33% (1/3),4/4,2/3,0/0,1/1,0/0
2019 Bergamo CH R32,L vs Vavassori,24% (4/17),75% (3/4),1/2,47% (8/17),50% (4/8),3/3,1/3,0/2,0/0,0/1
2019 Bergamo CH R64,W vs Brkic,30% (3/10),67% (2/3),0/0,20% (2/10),100% (2/2),2/2,2/2,0/0,1/1,0/0
2020 (1 matches),,22.2%,50.0%,0.0%,50.0%,20.0%,100.0%,-,0.0%,-,0.0%
2019 (29 matches),,37.6%,68.4%,22.1%,36.5%,35.2%,77.1%,77.4%,63.6%,81.8%,65.0%
2017 (2 matches),,25.0%,80.0%,28.6%,57.9%,18.2%,75.0%,-,33.3%,-,0.0%
2016 (1 matches),,50.0%,60.0%,0.0%,36.4%,50.0%,66.7%,50.0%,100.0%,0.0%,-
2015 (1 matches),,11.1%,100.0%,0.0%,50.0%,0.0%,0.0%,-,50.0%,-,100.0%
Career (34 matches),,36.3%,68.5%,20.7%,38.1%,32.9%,76.1%,75.8%,60.8%,75.0%,60.9%
