Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Bogota,3,Clay,4,1,3,25.0%,2,2,0,100.0%,2018,2021,Q2,4,0.86,0.6%,10.5%,65.6%,51.9%,34.2%,45.8%,46.8%,50.9%,56.3%
Monterrey,2,Hard,3,1,2,33.3%,0,0,0,-,2018,2019,Q2,3,0.84,2.9%,12.6%,57.1%,62.0%,44.0%,54.3%,38.2%,36.8%,38.1%
