Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Prague Q1,L vs Lottner,50% (4/8),0% (0/4),0/3,57% (4/7),0% (0/4),0/0,0/0,0/1,0/0,0/0
2019 Istanbul Q2,L vs Jorovic,25% (2/8),50% (1/2),1/5,71% (5/7),0% (0/5),1/1,0/0,1/1,0/0,0/0
2019 Bogota Q1,L vs Bolsova,33% (3/9),67% (2/3),0/4,78% (7/9),14% (1/7),1/2,0/1,0/2,0/0,0/1
2019 Monterrey Q1,L vs Gamiz,22% (2/9),100% (2/2),1/4,63% (5/8),0% (0/5),0/2,0/0,0/1,0/0,0/0
2019 W25 Trnava R16,L vs Kostova,36% (5/14),60% (3/5),1/4,45% (5/11),20% (1/5),0/1,0/0,2/3,0/0,1/1
2019 W25 Trnava R32,W vs Shapatava,90% (9/10),67% (6/9),1/2,20% (2/10),0% (0/2),4/4,0/0,0/0,0/0,0/0
2019 W25 Kazan R16,L vs Kawa,30% (3/10),67% (2/3),1/3,67% (6/9),17% (1/6),0/2,0/0,0/2,0/0,0/1
2018 Mumbai Q1,L vs Jain,40% (6/15),67% (4/6),2/3,53% (8/15),38% (3/8),3/3,0/0,1/3,0/0,1/2
2018 Tianjin Q1,W vs Honcova,78% (7/9),57% (4/7),1/1,44% (4/9),75% (3/4),3/4,2/2,0/0,1/1,0/0
2018 Moscow Q2,L vs Trevisan,46% (6/13),50% (3/6),1/5,58% (7/12),29% (2/7),2/2,0/0,0/0,0/0,0/0
2018 Moscow Q1,W vs Fujiwara,63% (5/8),80% (4/5),0/1,33% (3/9),67% (2/3),4/4,2/2,0/0,1/1,0/0
2018 Gstaad Q1,L vs Perrin,20% (2/10),50% (1/2),0/3,40% (4/10),25% (1/4),1/1,0/0,1/1,0/0,0/0
2018 Bogota Q2,L vs Cabrera,60% (6/10),83% (5/6),4/7,80% (8/10),13% (1/8),2/5,0/0,0/0,0/0,0/0
2018 Bogota Q1,W vs Grabher,58% (7/12),100% (7/7),5/7,67% (8/12),13% (1/8),2/7,0/1,2/2,0/1,0/0
2018 Monterrey Q2,L vs Perrin,22% (2/9),50% (1/2),1/5,56% (5/9),0% (0/5),1/1,0/0,0/0,0/0,0/0
2018 Monterrey Q1,W vs Kratzer,38% (5/13),100% (5/5),0/2,17% (2/12),0% (0/2),3/4,1/1,0/0,0/0,0/0
2017 Dakar $25K R32,L vs Pigossi,44% (4/9),75% (3/4),2/4,78% (7/9),14% (1/7),1/3,0/0,0/2,0/0,0/1
2017 Pune $25K R32,L vs Yadav,50% (5/10),80% (4/5),1/5,73% (8/11),13% (1/8),0/4,0/1,0/2,0/0,0/1
2017 Obidos $25K R16,L vs Kudermetova,57% (8/14),75% (6/8),2/5,43% (6/14),0% (0/6),4/6,1/2,1/1,0/1,0/0
2017 Obidos $25K R32,W vs Herdzelas,44% (4/9),100% (4/4),1/1,22% (2/9),50% (1/2),3/3,1/1,0/0,1/1,0/0
2019 (7 matches),,41.2%,57.1%,20.0%,55.7%,8.8%,50.0%,0.0%,30.0%,-,33.3%
2018 (9 matches),,46.5%,73.9%,41.2%,50.0%,26.5%,67.7%,83.3%,66.7%,66.7%,50.0%
2017 (37 matches),,56.8%,82.0%,43.2%,45.3%,19.8%,62.9%,66.7%,47.1%,50.0%,30.0%
2016 (23 matches),,54.0%,81.9%,36.1%,38.0%,25.3%,75.3%,73.1%,63.6%,64.3%,40.0%
2015 (30 matches),,57.2%,81.2%,41.3%,49.2%,22.5%,65.4%,57.6%,53.6%,52.6%,63.6%
Career (134 matches),,55.7%,80.8%,43.3%,45.8%,20.7%,65.6%,63.3%,50.0%,57.7%,45.9%
