Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2016 San Luis Potosi CH SF,L vs Krstin,4.7,3.7,5.5,46.0%,21.4%,60.0%,44.4%,66.5%,73.4%,-6.5,-4.6,0.0,0.0
2014 Rio de Janeiro R16,L vs Nadal,4.6,4.4,4.8,39.0%,41.9%,30.8%,45.5%,59.6%,9.5%,8.5,7.3,-7.0,-9.2
2005 Acapulco F,L vs Nadal,5.4,6.1,4.6,32.1%,27.3%,46.2%,11.1%,58.5%,34.8%,-3.0,-3.3,0.5,1.2
Career (3 matches),,4.8,4.6,5.1,40.9%,34.2%,46.3%,36.8%,62.0%,38.9%,-0.3,-0.3,-2.2,-4.6
