Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
13,Tommy Robredo [ESP],1,12,7.7%,3,0,3,0.0%,1999,2013,7,0.71,0.5%,5.1%,57.5%,63.7%,44.8%,55.7%,31.6%,55.8%,37.5%
12,Filippo Volandri [ITA],5,7,41.7%,2,1,1,50.0%,2000,2016,9,0.89,4.6%,4.7%,57.1%,67.4%,41.3%,56.2%,38.9%,47.7%,36.4%
12,Victor Hanescu [ROU],7,5,58.3%,8,4,4,50.0%,2001,2015,9,0.92,5.1%,2.7%,58.5%,72.6%,55.0%,65.3%,31.8%,64.2%,27.7%
12,Ruben Ramirez Hidalgo [ESP],10,2,83.3%,3,1,2,33.3%,1999,2012,7,1.28,6.5%,3.9%,63.9%,71.9%,51.4%,64.5%,45.3%,50.0%,41.3%
10,Potito Starace [ITA],7,3,70.0%,6,3,3,50.0%,2002,2014,7,1.27,4.0%,2.9%,62.3%,72.4%,56.8%,66.5%,42.5%,75.8%,38.5%
9,Jose Acasuso [ARG],3,6,33.3%,2,2,0,100.0%,2003,2008,7,0.91,4.8%,5.3%,53.8%,70.8%,47.8%,60.2%,36.4%,50.0%,41.4%
8,Feliciano Lopez [ESP],1,7,12.5%,2,0,2,0.0%,1998,2017,5,0.80,3.7%,4.0%,58.8%,67.1%,53.6%,61.5%,30.9%,65.7%,33.3%
8,Daniel Gimeno Traver [ESP],5,3,62.5%,3,0,3,0.0%,2009,2016,8,1.11,2.7%,3.7%,66.5%,68.7%,45.7%,61.0%,43.3%,64.4%,42.1%
8,Nicolas Almagro [ESP],5,3,62.5%,4,3,1,75.0%,2003,2016,6,0.87,3.6%,4.9%,61.4%,67.8%,49.5%,60.7%,34.3%,59.5%,35.1%
8,David Ferrer [ESP],2,6,25.0%,0,0,0,-,1999,2015,6,0.60,1.8%,5.6%,58.8%,51.5%,32.9%,43.8%,33.6%,40.0%,29.4%
8,Richard Gasquet [FRA],1,7,12.5%,3,0,3,0.0%,2005,2013,6,0.74,5.3%,5.7%,56.3%,66.0%,47.1%,57.8%,31.4%,53.1%,34.5%
8,Oscar Hernandez [ESP],4,4,50.0%,3,2,1,66.7%,2000,2010,4,1.19,7.6%,2.8%,55.0%,71.6%,57.9%,65.4%,41.1%,66.7%,29.0%
8,Santiago Ventura [ESP],5,3,62.5%,1,0,1,0.0%,1999,2009,4,1.02,3.2%,5.1%,59.2%,69.6%,48.0%,60.8%,39.9%,51.5%,53.1%
7,Marc Lopez [ESP],5,2,71.4%,2,2,0,100.0%,1998,2014,2,1.33,4.9%,3.5%,67.8%,68.0%,54.3%,63.6%,48.3%,71.4%,52.9%
7,Jurgen Melzer [AUT],2,5,28.6%,1,1,0,100.0%,2001,2011,6,1.01,6.1%,4.7%,54.4%,67.3%,57.3%,62.8%,37.6%,41.9%,33.3%
