Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
19-May-2013,Nice,Clay,F,82,109,Montanes d. (WC) Gael Monfils [FRA],6-0 7-6(3),1.51,3.3%,3.3%,72.1%,72.7%,58.8%,0/1,1:14
31-Jul-2011,Kitzbuhel,Clay,F,50,53,Robin Haase [NED] d. Montanes,6-4 4-6 6-1,0.94,4.1%,4.1%,46.6%,70.6%,46.2%,5/10,2:01
12-Jul-2010,Stuttgart,Clay,F,30,17,(5) Montanes d. (3) Gael Monfils [FRA],6-2 1-2 RET,1.66,3.4%,0.0%,65.5%,73.7%,70.0%,0/0,0:55
21-Sep-2009,Bucharest,Clay,F,53,37,(5) Montanes d. (3) Juan Monaco [ARG],7-6(2) 7-6(6),1.05,2.2%,2.2%,70.0%,68.3%,59.3%,5/6,2:11
03-May-2009,Estoril,Clay,F,35,16,(7) Montanes d. (4) James Blake [USA],5-7 7-6(6) 6-0,1.37,8.6%,3.2%,49.5%,78.3%,61.7%,6/8,2:13
14-Jul-2008,Amersfoort,Clay,F,63,56,(5) Montanes d. (3) Steve Darcis [BEL],1-6 7-5 6-3,1.13,3.8%,5.0%,66.3%,75.5%,48.1%,1/4,1:47
23-Apr-2007,Casablanca,Clay,F,77,57,(8) Paul Henri Mathieu [FRA] d. Montanes,6-1 6-1,0.35,3.9%,9.8%,62.7%,59.4%,21.1%,8/13,1:03
21-Feb-2005,Acapulco,Clay,F,95,39,(8) Rafael Nadal [ESP] d. Montanes,6-1 6-0,0.36,0.0%,2.8%,69.4%,48.0%,18.2%,4/9,0:52
12-Apr-2004,Valencia,Clay,F,110,73,Fernando Verdasco [ESP] d. Montanes,7-6(5) 6-3,0.85,4.5%,1.5%,71.6%,68.8%,42.1%,3/6,1:36
10-Sep-2001,Bucharest,Clay,F,95,47,(7) Younes El Aynaoui [MAR] d. Montanes,7-6(5) 7-6(2),1.35,5.7%,0.0%,74.3%,75.0%,72.2%,1/2,1:55
