Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2020,19,11,8,57.9%,24-20,54.5%,217-193,52.9%,1-3,25.0%,1,14.3%,14.3%,2.2%,0.0%,44.4%,45.0%,24.0%,33.3%,41.8%,38.4%,0.63,W (W25 Hong Kong)
2019,69,48,21,69.6%,103-49,67.8%,794-572,58.1%,11-7,61.1%,0,,,,,,,,,,,,W (3x)
2018,15,8,7,53.3%,18-14,56.3%,146-133,52.3%,1-0,100.0%,0,,,,,,,,,,,,W (Moscow $15K)
2017,18,7,11,38.9%,16-24,40.0%,171-201,46.0%,3-2,60.0%,0,,,,,,,,,,,,QF (Mamaia $25K)
2016,64,42,22,65.6%,89-53,62.7%,739-563,56.8%,5-9,35.7%,0,,,,,,,,,,,,W (3x)
2015,56,40,16,71.4%,83-49,62.9%,661-544,54.9%,9-7,56.3%,0,,,,,,,,,,,,W (3x)
2014,22,14,8,63.6%,29-18,61.7%,220-195,53.0%,1-0,100.0%,0,,,,,,,,,,,,F (Lucknow 15K)
2013,11,9,2,81.8%,19-4,82.6%,125-75,62.5%,1-0,100.0%,0,,,,,,,,,,,,W (Arad 10K)
2012,3,2,1,66.7%,2-4,33.3%,27-35,43.5%,1-0,100.0%,0,,,,,,,,,,,,QF (Prague 10K)
Career,277,181,96,65.3%,383-235,62.0%,3100-2511,55.2%,33-28,54.1%,1,14.3%,14.3%,2.2%,0.0%,44.4%,45.0%,24.0%,33.3%,41.8%,38.4%,0.63,
