Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2017 Australian Open Q2,W vs Maria,0.0%,-,21.2%,68.0%,8.3%,14.3%,5.0%,1.6%,16.7%,0.0%,-,-67,-45
Career (1 matches),,0.0%,-,21.2%,68.0%,8.3%,14.3%,5.0%,1.6%,16.7%,0.0%,-,-67,-45
