Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Las Palmas de Gran Canaria R32,L vs Bronzetti,0.81,0.86,87.9,7.4,-,54.5%,-,43.6%,56.8%,50.0%
2019 W25 Moscow QF,L vs Kan,0.86,0.73,50.1,2.1,-,46.9%,-,32.1%,43.3%,58.6%
2019 W25 Getxo QF,L vs Burillo Escorihuela,0.91,0.51,36.2,2.5,-,26.3%,-,31.6%,39.3%,40.0%
2019 W25 Getxo R16,W vs Stadler,1.18,1.85,38.0,2.2,-,60.0%,-,71.4%,59.3%,50.0%
2019 W25 Denain R16,L vs Errani,0.87,0.73,31.1,2.7,-,31.6%,-,37.1%,62.5%,47.2%
2019 W25 Denain R32,W vs Bencheikh,0.95,1.33,59.3,3.7,-,59.0%,-,63.9%,54.5%,53.1%
2019 W25 Darmstadt R16,W vs Lansere,0.95,1.51,47.2,2.3,-,71.4%,-,58.3%,55.9%,54.5%
2019 W25 Ystad R16,W vs Burger,1.16,1.24,60.0,2.2,-,53.5%,-,48.8%,47.8%,56.8%
2019 W25 Minsk R16,W vs Strakhova,1.25,1.82,33.8,2.2,-,69.2%,-,50.0%,57.7%,57.7%
2019 W25 Minsk R32,W vs Kazionova,1.02,1.35,51.8,2.7,-,53.6%,-,72.7%,53.5%,46.3%
2019 W25 Minsk R16,L vs Jones,0.96,0.86,66.6,15.8,-,47.1%,-,51.2%,50.0%,40.5%
2019 W25 Essen Q1,W vs Boehner,1.23,4.13,28.4,2.0,-,68.8%,-,93.3%,63.6%,66.7%
2019 W25 Khimki R32,L vs Vismane,0.93,0.78,59.1,2.8,0.0%,45.9%,0.0%,51.4%,32.4%,54.3%
2019 W25 Calvi F,W vs Albie,1.03,1.49,46.6,2.2,0.0%,69.0%,0.0%,51.9%,50.0%,63.3%
2019 W25 Calvi SF,W vs Brouleau,1.01,1.15,66.2,11.3,0.0%,45.5%,2.6%,56.4%,48.9%,63.6%
2019 W25 Calvi R16,W vs Bencheikh,1.00,1.42,58.6,2.3,0.0%,56.0%,0.0%,75.0%,55.6%,42.9%
2019 W25 Calvi R32,W vs Andrianjafitrimo,0.99,1.40,53.1,2.5,0.0%,52.9%,0.0%,67.7%,48.1%,65.4%
2019 W15 Sharm El Sheikh R32,L vs Hartono,1.14,0.75,60.0,2.0,5.4%,32.4%,0.0%,57.1%,34.5%,38.5%
2019 W25 Kazan R32,L vs Rakhimova,0.98,0.84,68.7,2.2,4.2%,52.1%,2.3%,56.8%,32.7%,46.2%
2019 W25 Moscow SF,L vs Poznikhirenko,1.10,0.74,47.2,4.0,-,36.8%,-,54.1%,31.4%,43.3%
2019 (32 matches),,1.03,1.20,52.4,2.6,3.6%,54.8%,2.2%,58.1%,50.1%,51.3%
2017 (25 matches),,0.98,0.89,56.9,2.7,1.9%,50.0%,1.6%,50.2%,45.5%,45.2%
2016 (46 matches),,1.02,1.10,60.4,2.6,3.4%,55.8%,3.3%,57.9%,45.2%,47.5%
2015 (12 matches),,1.03,1.00,58.6,2.4,4.5%,52.4%,3.3%,55.3%,46.0%,43.8%
2014 (6 matches),,1.09,1.15,48.2,3.0,1.5%,49.1%,2.4%,59.5%,48.5%,48.6%
Career (128 matches),,1.02,1.07,57.0,2.6,3.0%,53.8%,2.7%,56.0%,46.6%,48.0%
