Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1996,7,2,5,28.6%,7-12,36.8%,92-108,46.0%,2-2,50.0%,7,73.5%,18.4%,5.1%,3.6%,62.6%,69.9%,43.8%,60.1%,33.1%,47.2%,0.83,R16 (San Jose)
1995,22,13,9,59.1%,32-24,57.1%,290-266,52.2%,1-2,33.3%,22,75.6%,29.1%,7.8%,5.0%,60.5%,71.2%,46.4%,61.4%,40.1%,50.7%,1.04,SF (Newport)
1993,38,17,21,44.7%,47-54,46.5%,471-499,48.6%,7-11,38.9%,37,71.2%,25.8%,6.0%,4.2%,62.6%,67.5%,46.4%,59.6%,40.1%,49.9%,0.99,SF (Philadelphia)
1992,47,20,27,42.6%,54-69,43.9%,595-630,48.6%,10-18,35.7%,44,77.9%,20.6%,7.0%,4.2%,59.6%,71.7%,47.6%,62.0%,37.8%,50.0%,0.99,SF (2x)
1991,63,39,24,61.9%,89-69,56.3%,779-733,51.5%,16-9,64.0%,62,79.9%,23.7%,7.1%,4.0%,61.7%,72.4%,49.2%,63.5%,37.6%,50.5%,1.03,F (2x)
1990,39,21,18,53.8%,44-37,54.3%,386-338,53.3%,7-10,41.2%,0,,,,,,,,,,,,W (New Haven)
1989,34,16,18,47.1%,35-34,50.7%,320-304,51.3%,8-9,47.1%,0,,,,,,,,,,,,SF (Queen's Club)
1988,53,31,22,58.5%,66-46,58.9%,556-495,52.9%,12-10,54.5%,0,,,,,,,,,,,,SF (2x)
1987,46,23,23,50.0%,54-48,52.9%,468-459,50.5%,8-10,44.4%,0,,,,,,,,,,,,SF (2x)
1986,19,8,11,42.1%,18-20,47.4%,170-177,49.0%,0-6,0.0%,0,,,,,,,,,,,,SF (Houston)
1985,3,1,2,33.3%,3-5,37.5%,39-37,51.3%,1-0,100.0%,0,,,,,,,,,,,,R16 (Newport)
1984,4,1,3,25.0%,1-5,16.7%,22-34,39.3%,2-1,66.7%,0,,,,,,,,,,,,R16 (Newport)
1983,1,0,1,0.0%,0-0,-,0-0,-,0-2,0.0%,0,,,,,,,,,,,,R32 (Newport)
Career,376,192,184,51.1%,450-423,51.5%,4188-4080,50.7%,74-90,45.1%,172,76.7%,23.8%,6.8%,4.2%,61.2%,70.9%,47.5%,61.8%,38.4%,50.1%,1.00,
