Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,208,110,98,52.9%,243-221,52.4%,2223-2156,50.8%,49-53,48.0%,100,76.1%,23.3%,6.6%,4.3%,61.0%,70.4%,47.6%,61.5%,38.4%,49.9%,1.00
Clay,37,11,26,29.7%,35-62,36.1%,397-496,44.5%,3-10,23.1%,19,70.2%,23.4%,4.4%,2.9%,61.6%,66.2%,45.1%,58.1%,38.6%,48.6%,0.92
Grass,71,42,29,59.2%,114-73,61.0%,978-825,54.2%,11-15,42.3%,29,78.5%,26.6%,7.4%,5.0%,61.0%,73.2%,47.5%,63.2%,39.4%,51.2%,1.07
Carpet,60,29,31,48.3%,58-67,46.4%,590-603,49.5%,11-12,47.8%,24,82.4%,22.0%,9.7%,4.2%,62.3%,74.4%,50.1%,65.3%,36.4%,50.8%,1.05
Grand Slams,66,35,31,53.0%,125-101,55.3%,1103-1048,51.3%,21-17,55.3%,32,77.3%,22.2%,6.3%,3.7%,62.7%,71.3%,46.1%,61.9%,38.3%,50.2%,1.00
Masters,63,33,30,52.4%,72-70,50.7%,682-671,50.4%,9-19,32.1%,38,77.6%,24.1%,7.2%,3.6%,60.6%,69.7%,50.4%,62.1%,38.4%,50.2%,1.01
Other Tours,247,124,123,50.2%,253-252,50.1%,2403-2361,50.4%,44-54,44.9%,102,76.0%,24.5%,7.0%,4.8%,60.7%,71.1%,47.2%,61.7%,38.4%,50.0%,1.00
Best of 5,72,39,33,54.2%,134-108,55.4%,1178-1118,51.3%,22-18,55.0%,32,77.3%,22.2%,6.3%,3.7%,62.7%,71.3%,46.1%,61.9%,38.3%,50.2%,1.00
Best of 3,304,153,151,50.3%,316-315,50.1%,3010-2962,50.4%,52-72,41.9%,140,76.4%,24.4%,7.0%,4.4%,60.6%,70.7%,48.1%,61.8%,38.4%,50.1%,1.00
Finals,3,1,2,33.3%,4-4,50.0%,34-32,51.5%,0-0,-,2,70.8%,20.8%,13.8%,5.7%,58.6%,69.6%,41.7%,58.0%,36.4%,48.4%,0.87
Semi-finals,16,3,13,18.8%,7-25,21.9%,127-180,41.4%,3-2,60.0%,9,67.4%,17.0%,7.8%,4.6%,58.9%,68.7%,44.8%,58.9%,34.1%,46.3%,0.83
Quarter-finals,32,16,16,50.0%,30-38,44.1%,305-324,48.5%,5-6,45.5%,15,79.4%,23.2%,7.6%,4.7%,62.4%,72.5%,47.7%,63.2%,38.5%,51.0%,1.05
vs Righties,302,155,147,51.3%,360-340,51.4%,3371-3271,50.8%,61-80,43.3%,138,77.0%,23.7%,6.7%,4.3%,61.3%,71.0%,47.5%,61.9%,38.4%,50.2%,1.01
vs Lefties,73,36,37,49.3%,88-83,51.5%,805-801,50.1%,13-10,56.5%,33,74.9%,23.8%,7.2%,3.8%,60.8%,70.2%,47.8%,61.4%,38.2%,49.8%,0.99
vs Top 10,45,13,32,28.9%,38-71,34.9%,444-579,43.4%,6-14,30.0%,23,73.9%,17.0%,7.8%,4.4%,59.7%,70.1%,47.0%,60.8%,35.4%,47.8%,0.90
