Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1992 Wimbledon R32,L vs Agassi,39.8%,56.3%,45.6%,49.7%,42.4%,60.6%,52.6%,57.9%,29.6%,56.4%,100.0%,40.6%,56.3%,31.6%,126
1990 Wimbledon R128,W vs Mcenroe,24.3%,46.7%,55.2%,33.2%,32.6%,60.9%,58.1%,53.3%,34.8%,47.8%,50.0%,28.9%,57.9%,51.9%,127
Career (2 matches),,31.9%,51.4%,50.4%,41.3%,38.4%,60.7%,55.1%,56.0%,32.0%,53.2%,75.0%,34.3%,57.1%,43.5%,127
