Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 Grampians Trophy R32,L vs Cirstea,25% (2/8),0% (0/4),0/0,0/0,29% (2/7),1/3,1/2,- (0/0),- (0/0)
2013 Navi Mumbai 25K QF,L vs Kerimbayeva,33% (2/6),67% (4/6),0/0,0/0,36% (4/11),2/4,2/3,- (0/0),- (0/0)
2013 Navi Mumbai 25K R16,W vs Bhosale,55% (6/11),50% (6/12),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2013 Navi Mumbai 25K R32,W vs Palkina,88% (7/8),63% (5/8),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2013 Trabzon 50K R16,W vs Pfizenmaier,60% (9/15),100% (3/3),2/2,1/1,50% (2/4),0/0,0/0,80% (4/5),60% (3/5)
2013 Trabzon 50K R32,W vs Eraydin,50% (7/14),82% (9/11),2/4,1/1,55% (6/11),0/1,0/0,- (0/0),- (0/0)
2013 Baku R32,L vs Martincova,55% (6/11),100% (4/4),1/1,0/0,22% (2/9),3/5,0/1,100% (4/4),75% (3/4)
2013 Istanbul 25K QF,L vs Baindl,71% (5/7),40% (2/5),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2013 Istanbul 25K R16,W vs Zlochova,78% (7/9),71% (5/7),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2013 Quanzhou 50K R32,L vs Tang,91% (10/11),36% (4/11),1/1,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2012 Pune 25K R16,L vs Eraydin,69% (9/13),83% (5/6),1/1,0/0,60% (12/20),2/4,2/3,83% (5/6),40% (2/5)
2012 Pune 25K R32,W vs Palha,89% (8/9),42% (5/12),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2012 Ankara 50K R16,L vs Amanmuradova,90% (9/10),80% (4/5),1/2,0/0,64% (7/11),0/2,0/1,- (0/0),- (0/0)
2012 Ankara 50K R32,W vs Scholl,64% (7/11),36% (5/14),2/7,1/2,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2012 Dubai 75K R16,L vs Date Krumm,75% (3/4),0% (0/3),0/0,0/0,72% (13/18),2/4,0/1,- (0/0),- (0/0)
2012 Pune R16,L vs Vekic,44% (4/9),36% (4/11),1/1,0/0,53% (9/17),0/2,0/1,- (0/0),- (0/0)
2012 Pune R32,W vs Adamczak,46% (6/13),54% (7/13),2/3,1/2,50% (5/10),0/0,0/0,- (0/0),- (0/0)
2012 Caserta 25K R32,L vs Vrljic,45% (5/11),40% (4/10),1/1,0/0,50% (6/12),1/3,1/2,- (0/0),- (0/0)
2011 Ankara 50K R16,L vs Kremer,67% (4/6),100% (1/1),0/0,0/0,50% (4/8),5/7,5/6,- (0/0),- (0/0)
2021 (1 matches),,25.0%,0.0%,-,-,28.6%,33.3%,50.0%,-,-
2013 (9 matches),,64.1%,62.7%,85.7%,100.0%,43.3%,35.7%,33.3%,88.9%,66.7%
2012 (8 matches),,63.7%,45.9%,58.8%,60.0%,60.4%,33.3%,37.5%,83.3%,40.0%
2011 (1 matches),,66.7%,100.0%,-,-,50.0%,71.4%,83.3%,-,-
Career (19 matches),,62.4%,52.7%,71.0%,80.0%,52.6%,41.0%,50.0%,86.7%,57.1%
