Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2023,1057,14,,,,,,,,,,
2021,1525,4,,,,,,,,,,
2020,,,,,,,,,,,63,1425
2019,,,,,,,,,,,59,1425
2018,,,,,,,,,,,75,1120
2017,,,,,,,,,,,70,1040
2016,864,14,,,,,,,,,47,1685
2015,657,30,,,,,,,,,70,1080
2014,527,46,,,,,,,,,74,1125
2013,313,158,234,1452,232,1414,236,1350,,,58,1596
2012,427,82,,,,,,,,,97,836
2011,322,150,,,,,,,,,371,161
2010,192,310,296,1272,288,1268,280,1230,216,1280,177,418
2009,180,320,,,,,,,,,,
2008,397,56,,,,,,,,,,
2007,646,18,,,,,,,,,,
2004,1215,2,,,,,,,,,,
