Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2015,4,1,3,25.0%,2-6,25.0%,25-42,37.3%,0-0,-,0,,,,,,,,,,,,R16 (Sharm El Sheikh $10K)
2014,2,1,1,50.0%,2-2,50.0%,17-17,50.0%,0-0,-,0,,,,,,,,,,,,R16 (Lucknow 15K)
2013,26,16,10,61.5%,32-22,59.3%,267-232,53.5%,2-1,66.7%,0,,,,,,,,,,,,F (2x)
2012,20,7,13,35.0%,19-28,40.4%,199-229,46.5%,2-3,40.0%,0,,,,,,,,,,,,QF (Telavi 50K)
2011,14,6,8,42.9%,15-19,44.1%,155-162,48.9%,0-4,0.0%,0,,,,,,,,,,,,QF (Kunming 25K)
2010,44,25,19,56.8%,57-46,55.3%,494-449,52.4%,4-3,57.1%,0,,,,,,,,,,,,W (Kharkiv 25K)
2009,62,44,18,71.0%,93-49,65.5%,709-596,54.3%,7-1,87.5%,0,,,,,,,,,,,,W (3x)
2008,34,22,12,64.7%,47-34,58.0%,406-349,53.8%,2-2,50.0%,0,,,,,,,,,,,,W (San Luis Potosi 25K)
2007,10,4,6,40.0%,9-14,39.1%,98-107,47.8%,0-0,-,0,,,,,,,,,,,,QF (Batumi 25K)
2006,2,0,2,0.0%,0-4,0.0%,14-25,35.9%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
2004,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Tbilisi 10K)
Career,219,126,93,57.5%,276-226,55.0%,2389-2220,51.8%,17-15,53.1%,0,,,,,,,,,,,,
