Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,4,2,2,50.0%,1,0,1,0.0%,2010,2011,Q2,3,0.88,2.5%,5.9%,68.2%,65.6%,44.7%,59.0%,36.1%,41.2%,31.8%
Roland Garros,3,Clay,6,3,3,50.0%,2,0,2,0.0%,2010,2012,Q3,4,1.03,2.8%,4.0%,72.1%,61.8%,46.7%,57.6%,43.6%,59.4%,51.5%
Wimbledon,1,Grass,1,0,1,0.0%,0,0,0,-,2010,2010,Q1,0,,,,,,,,,,
US Open,2,Hard,2,0,2,0.0%,0,0,0,-,2009,2010,Q1,1,0.69,0.0%,9.0%,61.2%,61.0%,34.6%,50.7%,33.9%,37.5%,40.0%
Fed Cup,4,,11,3,8,27.3%,1,0,1,0.0%,2007,2014,,0,,,,,,,,,,
Guadalajara,2,Hard,2,0,2,0.0%,0,0,0,-,2019,2023,Q1,2,0.75,5.1%,11.1%,56.4%,54.5%,37.3%,47.0%,39.6%,47.6%,50.0%
Mumbai,2,Hard,3,1,2,33.3%,0,0,0,-,2017,2018,Q2,3,0.90,2.5%,6.5%,63.3%,57.1%,35.6%,49.2%,45.8%,57.6%,39.3%
Seoul,3,Hard,6,3,3,50.0%,2,1,1,50.0%,2014,2017,Q3,6,0.98,2.9%,6.3%,64.2%,61.3%,45.5%,55.6%,43.6%,57.1%,41.9%
Tashkent,3,Hard,4,1,3,25.0%,0,0,0,-,2012,2015,Q2,3,1.03,5.9%,5.5%,64.1%,66.0%,44.3%,58.2%,43.1%,45.0%,36.4%
Baku,2,Hard,5,3,2,60.0%,1,1,0,100.0%,2013,2015,R32,3,1.38,4.2%,4.8%,72.5%,62.8%,65.2%,63.5%,50.3%,42.9%,62.5%
Brussels,2,Clay,3,1,2,33.3%,1,0,1,0.0%,2011,2013,Q2,3,0.90,2.9%,5.2%,69.9%,64.5%,40.4%,57.2%,38.7%,52.6%,43.8%
