Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 Grampians Trophy R32,L vs Cirstea,0.95,0.53,34.4,2.2,11.5%,42.3%,4.0%,40.0%,22.2%,44.0%
2013 Navi Mumbai 25K QF,L vs Kerimbayeva,0.88,0.77,50.6,2.8,3.0%,39.4%,0.0%,45.2%,46.7%,53.6%
2013 Navi Mumbai 25K R16,W vs Bhosale,1.06,1.52,43.0,2.5,7.4%,66.7%,0.0%,50.0%,58.1%,60.7%
2013 Navi Mumbai 25K R32,W vs Palkina,1.17,2.43,34.0,2.0,0.0%,71.4%,0.0%,73.7%,54.5%,59.1%
2013 Trabzon 50K R16,W vs Pfizenmaier,1.11,1.37,60.7,2.4,0.0%,70.3%,2.9%,64.7%,41.2%,37.9%
2013 Trabzon 50K R32,W vs Eraydin,1.03,1.30,51.2,2.4,2.4%,48.8%,2.6%,56.4%,57.5%,62.9%
2013 Baku R32,L vs Martincova,0.96,0.76,52.8,2.0,2.3%,52.3%,2.4%,52.4%,37.0%,38.9%
2013 Istanbul 25K QF,L vs Baindl,0.89,0.66,49.4,2.8,0.0%,51.9%,0.0%,50.0%,19.4%,55.6%
2013 Istanbul 25K R16,W vs Zlochova,1.02,1.41,51.8,2.4,0.0%,56.7%,0.0%,69.0%,44.4%,59.4%
2013 Quanzhou 50K R32,L vs Tang,0.88,0.90,93.7,5.7,-,57.9%,-,66.7%,39.7%,37.5%
2012 Pune 25K R16,L vs Eraydin,0.96,0.87,67.3,16.2,-,55.6%,-,53.2%,41.2%,41.9%
2012 Pune 25K R32,W vs Palha,0.85,1.97,49.4,2.0,-,63.6%,-,90.0%,57.6%,51.7%
2012 Ankara 50K R16,L vs Amanmuradova,0.83,0.81,58.8,9.5,-,51.2%,-,66.7%,43.5%,37.5%
2012 Ankara 50K R32,W vs Scholl,1.12,1.58,42.1,2.4,-,58.1%,-,67.9%,58.1%,46.4%
2012 Dubai 75K R16,L vs Date Krumm,0.91,0.61,44.0,2.3,-,33.3%,-,63.6%,40.0%,29.2%
2012 Pune R16,L vs Vekic,1.02,0.82,62.5,2.4,-,46.5%,-,43.6%,47.8%,40.9%
2012 Pune R32,W vs Adamczak,1.09,1.23,59.2,3.0,-,42.9%,-,56.3%,56.8%,57.1%
2012 Caserta 25K R32,L vs Vrljic,0.82,0.76,53.1,10.0,-,56.4%,-,45.7%,55.3%,33.3%
2011 Ankara 50K R16,L vs Kremer,0.80,0.44,29.3,2.1,-,48.1%,-,50.0%,30.8%,25.0%
2021 (1 matches),,0.95,0.53,34.4,2.2,11.5%,42.3%,4.0%,40.0%,22.2%,44.0%
2013 (9 matches),,1.00,1.09,56.9,2.6,1.7%,56.4%,1.1%,58.2%,43.6%,50.2%
2012 (8 matches),,0.95,0.96,56.3,3.4,0.0%,50.8%,0.0%,58.2%,49.5%,42.4%
2011 (1 matches),,0.80,0.44,29.3,2.1,0.0%,48.1%,0.0%,50.0%,30.8%,25.0%
Career (19 matches),,0.97,0.97,54.7,2.8,1.2%,52.9%,0.7%,57.1%,44.9%,45.5%
