Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
06-Aug-2001,Cincinnati Masters,Hard,F,7,1,(1) Gustavo Kuerten [BRA] d. (8) Rafter,6-1 6-3,0.62,4.0%,8.0%,58.0%,65.5%,38.1%,2/6,1:00
30-Jul-2001,Canada Masters,Hard,F,9,43,Andrei Pavel [ROU] d. (9) Rafter,7-6(3) 2-6 6-3,1.04,16.3%,3.5%,61.6%,81.1%,51.5%,1/2,2:04
25-Jun-2001,Wimbledon,Grass,F,10,125,(WC) Goran Ivanisevic [CRO] d. (3) Rafter,6-3 3-6 6-3 2-6 9-7,1.07,9.4%,2.9%,63.3%,77.3%,56.9%,3/6,3:02
26-Jun-2000,Wimbledon,Grass,F,21,3,(1) Pete Sampras [USA] d. (12) Rafter,6-7(10) 7-6(5) 6-4 6-2,0.65,6.0%,4.2%,58.1%,75.3%,48.6%,11/14,2:58
09-Aug-1999,Cincinnati Masters,Hard,F,4,1,(1) Pete Sampras [USA] d. (2) Rafter,7-6(7) 6-3,0.74,6.8%,3.4%,54.2%,71.9%,63.0%,0/2,1:18
10-May-1999,Rome Masters,Clay,F,4,14,(16) Gustavo Kuerten [BRA] d. (4) Rafter,6-4 7-5 7-6(6),0.69,3.0%,2.2%,67.9%,64.8%,53.5%,12/16,2:38
31-Aug-1998,US Open,Hard,F,3,22,(3) Rafter d. Mark Philippoussis [AUS],6-3 3-6 6-2 6-0,2.03,7.4%,1.1%,72.3%,82.4%,57.7%,2/3,
10-Aug-1998,Cincinnati Masters,Hard,F,3,2,(5) Rafter d. (1) Pete Sampras [USA],1-6 7-6(2) 6-4,0.99,9.0%,4.0%,69.0%,66.7%,61.3%,4/6,2:22
03-Aug-1998,Canada Masters,Hard,F,5,9,(3) Rafter d. (6) Richard Krajicek [NED],7-6(3) 6-4,1.29,5.8%,2.9%,65.2%,75.6%,58.3%,1/2,1:31
25-Aug-1997,US Open,Hard,F,14,20,(13) Rafter d. Greg Rusedski [GBR],6-3 6-2 4-6 7-5,1.24,5.7%,4.9%,61.8%,84.2%,40.4%,6/9,2:25
