Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2001 Masters Cup RR,L vs Agassi,36% (4/11),50% (2/4),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2001 Masters Cup RR,L vs Hewitt,50% (6/12),20% (1/5),0/0,0/0,50% (4/8),6/8,5/6,- (0/0),- (0/0)
2001 Cincinnati SF,W vs Hewitt,64% (9/14),50% (3/6),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2001 Canada SF,W vs Santoro,62% (8/13),80% (4/5),2/2,1/1,100% (5/5),0/0,0/0,- (0/0),- (0/0)
2001 Wimbledon F,L vs Ivanisevic,79% (22/28),50% (3/6),2/4,0/0,50% (3/6),5/8,3/4,- (0/0),- (0/0)
2001 Wimbledon SF,W vs Agassi,67% (20/30),56% (5/9),3/6,1/3,73% (11/15),0/2,0/0,- (0/0),- (0/0)
2001 Wimbledon QF,W vs Enqvist,59% (13/22),50% (5/10),3/6,1/4,50% (1/2),0/0,0/0,83% (5/6),33% (2/6)
2001 Miami SF,L vs Agassi,54% (7/13),33% (1/3),1/1,0/0,33% (3/9),0/2,0/1,80% (4/5),75% (3/4)
2001 Miami R16,W vs Corretja,62% (8/13),67% (4/6),2/3,1/1,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2001 Australian Open SF,L vs Agassi,83% (20/24),50% (2/4),2/4,0/0,64% (7/11),1/4,0/1,100% (6/6),17% (1/6)
2001 Australian Open QF,W vs Hrbaty,65% (17/26),57% (8/14),3/3,1/1,50% (2/4),2/3,0/0,60% (3/5),17% (1/6)
2000 Wimbledon SF,W vs Agassi,68% (23/34),42% (5/12),3/3,1/1,56% (5/9),0/2,0/0,- (0/0),- (0/0)
1999 Cincinnati SF,W vs Kafelnikov,75% (9/12),60% (3/5),2/4,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
1999 Wimbledon SF,L vs Agassi,68% (13/19),0% (0/2),0/2,0/0,75% (9/12),1/4,0/1,50% (3/6),33% (2/6)
1999 Rome SF,W vs Mantilla,63% (10/16),50% (3/6),2/3,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
1998 US Open F,W vs Philippoussis,71% (15/21),30% (6/20),3/4,1/1,67% (2/3),0/1,0/0,- (0/0),- (0/0)
1998 US Open SF,W vs Sampras,85% (22/26),67% (4/6),3/5,1/1,33% (1/3),1/3,0/0,44% (4/9),44% (4/9)
1998 US Open QF,W vs Bjorkman,64% (14/22),50% (5/10),3/3,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
1998 Long Island F,W vs Mantilla,59% (10/17),22% (2/9),2/5,1/4,100% (1/1),0/0,0/0,80% (4/5),60% (3/5)
1998 Cincinnati SF,W vs Kafelnikov,64% (9/14),50% (4/8),2/4,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2001 (11 matches),,65.0%,52.8%,64.5%,54.5%,60.3%,48.3%,61.5%,81.8%,31.8%
2000 (1 matches),,67.6%,41.7%,100.0%,100.0%,55.6%,0.0%,-,-,-
1999 (3 matches),,68.1%,46.2%,44.4%,66.7%,69.2%,25.0%,0.0%,50.0%,33.3%
1998 (6 matches),,71.8%,42.1%,65.2%,60.0%,60.0%,25.0%,-,57.1%,50.0%
1997 (7 matches),,64.0%,36.0%,50.0%,37.5%,55.3%,33.3%,20.0%,50.0%,48.1%
Career (33 matches),,66.2%,44.5%,63.0%,57.1%,60.7%,42.7%,55.2%,58.9%,41.1%
