Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2001 Masters Cup RR,L vs Hewitt,4.1,3.6,4.4,43.0%,45.5%,57.1%,36.4%,30.8%,68.1%,-6.5,-12.7,-4.0,-9.3
2001 Masters Cup RR,L vs Agassi,3.4,2.4,4.6,42.7%,41.9%,20.0%,60.0%,42.9%,80.0%,2.0,5.9,1.0,9.1
2001 Cincinnati F,L vs Kuerten,2.1,1.9,2.4,39.2%,46.2%,66.7%,-,31.7%,67.9%,-0.5,-6.3,1.5,18.8
2001 Cincinnati SF,W vs Hewitt,3.1,2.3,3.9,55.1%,45.8%,75.0%,60.0%,37.6%,68.3%,1.0,4.3,3.0,15.8
2001 Canada F,L vs Pavel,2.7,2.1,3.2,54.0%,38.9%,0.0%,50.0%,44.0%,84.0%,-2.0,-4.7,0.5,4.5
2001 Canada SF,W vs Santoro,3.5,2.9,4.0,54.0%,65.6%,66.7%,75.0%,46.1%,63.6%,1.5,3.9,3.5,19.4
2001 Wimbledon F,L vs Ivanisevic,2.1,2.2,2.0,50.2%,44.4%,66.7%,-,36.1%,30.8%,4.5,11.5,4.0,9.5
2001 Wimbledon SF,W vs Agassi,3.3,2.3,4.6,49.5%,45.7%,50.0%,73.7%,34.4%,77.2%,1.0,1.3,0.0,0.0
2001 Wimbledon QF,W vs Enqvist,2.3,1.9,2.7,58.3%,56.3%,25.0%,100.0%,42.9%,77.9%,-1.5,-4.2,-3.0,-30.0
2001 Halle QF,W vs Federer,2.3,2.1,2.5,48.2%,65.9%,20.0%,-,40.4%,25.4%,1.5,4.1,6.0,19.4
2001 Miami SF,L vs Agassi,3.6,2.4,4.8,44.8%,26.9%,22.2%,54.5%,40.6%,82.6%,-2.0,-4.0,-3.0,-20.0
2001 Miami R16,W vs Corretja,3.0,2.1,3.9,56.5%,56.5%,40.0%,60.0%,46.3%,77.6%,8.5,18.5,1.0,7.7
2001 Australian Open SF,L vs Agassi,3.1,2.4,3.8,48.0%,47.9%,26.7%,38.5%,36.7%,74.1%,11.0,12.4,-15.0,-36.6
2001 Australian Open QF,W vs Hrbaty,3.0,2.3,3.7,54.5%,60.5%,38.9%,63.6%,47.6%,82.6%,12.5,14.0,2.0,13.3
2000 Lyon F,L vs Clement,3.4,2.0,4.5,48.8%,56.7%,50.0%,27.3%,31.7%,75.0%,0.0,0.0,-2.5,-7.6
2000 Wimbledon F,L vs Sampras,1.9,2.1,1.7,46.7%,41.2%,50.0%,100.0%,37.3%,36.5%,-1.0,-3.7,-3.0,-9.1
2000 Wimbledon SF,W vs Agassi,3.3,2.6,4.0,52.0%,47.8%,46.2%,50.0%,33.0%,74.4%,-0.5,-0.6,-1.5,-3.1
1999 Cincinnati F,L vs Sampras,1.8,1.9,1.7,46.2%,35.7%,0.0%,-,23.5%,50.0%,2.5,31.3,0.0,0.0
1999 Cincinnati SF,W vs Kafelnikov,3.2,2.2,4.0,58.9%,83.3%,33.3%,80.0%,37.6%,76.2%,3.0,7.9,2.0,14.3
1999 Wimbledon QF,W vs Martin,2.1,2.1,2.2,53.9%,45.8%,50.0%,-,39.3%,47.7%,10.0,26.3,1.5,5.8
Career (55 matches),,2.8,2.3,3.4,50.2%,49.9%,45.5%,48.3%,38.2%,67.2%,2.3,5.1,0.2,0.9
