Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2001 Masters Cup RR,L vs Hewitt,48.5%,62.5%,41.2%,62.3%,9.5%,6.7%,0.0%,7.0%,16.7%,2.4%,20.0%,46,44
2001 Masters Cup RR,L vs Agassi,88.5%,48.1%,53.4%,48.4%,14.8%,20.0%,0.0%,0.0%,0.0%,1.9%,0.0%,-69,-5
2001 Cincinnati F,L vs Kuerten,70.2%,57.6%,42.1%,57.5%,0.0%,0.0%,0.0%,25.0%,66.7%,0.0%,-,-7,-5
2001 Cincinnati SF,W vs Hewitt,82.0%,70.7%,55.0%,60.7%,18.2%,25.0%,50.0%,22.2%,40.0%,2.0%,50.0%,5,84
2001 Canada F,L vs Pavel,88.9%,65.6%,46.7%,60.7%,11.1%,0.0%,100.0%,0.0%,0.0%,1.5%,100.0%,110,117
2001 Canada SF,W vs Santoro,86.0%,72.1%,54.6%,71.2%,8.7%,50.0%,0.0%,33.3%,20.0%,1.0%,100.0%,146,123
2001 Wimbledon F,L vs Ivanisevic,91.3%,66.4%,40.8%,66.9%,80.0%,100.0%,50.0%,18.2%,0.0%,0.0%,-,67,84
2001 Wimbledon SF,W vs Agassi,88.5%,61.2%,50.2%,58.5%,8.8%,0.0%,0.0%,7.7%,9.1%,2.1%,33.3%,-31,50
2001 Wimbledon QF,W vs Enqvist,84.8%,70.1%,38.5%,66.2%,9.1%,20.0%,0.0%,11.1%,0.0%,0.8%,0.0%,8,111
2001 Halle QF,W vs Federer,90.7%,76.1%,43.9%,75.3%,40.0%,40.0%,100.0%,42.9%,50.0%,0.0%,-,101,121
2001 Miami SF,L vs Agassi,88.6%,53.2%,53.0%,52.5%,8.3%,18.2%,0.0%,6.7%,0.0%,0.6%,0.0%,-41,-2
2001 Miami R16,W vs Corretja,79.3%,69.6%,53.4%,68.3%,21.9%,30.0%,0.0%,15.4%,40.0%,0.0%,-,22,96
2001 Australian Open SF,L vs Agassi,84.7%,66.7%,45.5%,65.0%,22.4%,36.8%,0.0%,0.0%,0.0%,1.8%,40.0%,116,117
2001 Australian Open QF,W vs Hrbaty,73.6%,66.7%,39.2%,65.6%,13.2%,0.0%,0.0%,7.1%,50.0%,1.3%,33.3%,-43,25
2000 Lyon F,L vs Clement,84.1%,65.5%,47.7%,67.5%,15.2%,22.2%,0.0%,9.7%,22.2%,5.0%,10.0%,-14,37
2000 Wimbledon F,L vs Sampras,74.4%,60.4%,37.6%,59.0%,7.7%,0.0%,0.0%,18.8%,14.3%,1.2%,0.0%,46,36
2000 Wimbledon SF,W vs Agassi,88.7%,63.2%,50.5%,61.5%,19.6%,15.0%,0.0%,13.2%,25.0%,2.0%,33.3%,23,57
1999 Cincinnati F,L vs Sampras,75.5%,62.5%,33.1%,62.5%,50.0%,50.0%,0.0%,20.0%,0.0%,0.0%,-,38,0
1999 Cincinnati SF,W vs Kafelnikov,96.9%,80.6%,35.4%,79.4%,7.4%,20.0%,0.0%,21.4%,0.0%,0.0%,-,-43,40
1999 Wimbledon QF,W vs Martin,72.5%,66.0%,39.4%,65.8%,53.3%,57.1%,0.0%,33.3%,0.0%,0.0%,-,87,29
Career (55 matches),,81.1%,65.2%,44.9%,64.0%,13.9%,20.0%,6.9%,14.8%,29.5%,1.0%,31.6%,33,60
