Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Doha R32,W vs Zayid,8.6%,33.3%,21.3%,76.5%,18.8%,6.7%,33.3%,0.0%,0.0%,0.8%,0.0%,54,96
2025 Athens R32,L vs Korda,1.5%,0.0%,7.7%,61.5%,16.4%,19.0%,0.0%,5.6%,25.0%,1.1%,0.0%,-5,39
2025 US Open R64,L vs Sinner,1.4%,0.0%,12.2%,78.9%,17.1%,17.9%,0.0%,5.6%,12.5%,0.4%,100.0%,-41,-35
2025 Wimbledon R128,L vs Fery,3.9%,100.0%,12.6%,60.0%,16.2%,27.3%,0.0%,17.5%,35.7%,1.1%,0.0%,63,122
2025 Monte Carlo QF,L vs Davidovich Fokina,8.3%,75.0%,7.7%,75.0%,8.9%,0.0%,33.3%,4.3%,7.1%,0.0%,-,8,56
2025 Monte Carlo R16,W vs Ruud,6.3%,57.1%,14.6%,74.3%,15.1%,19.5%,10.0%,6.3%,28.6%,1.9%,14.3%,16,9
2024 Brisbane R32,L vs Arnaldi,0.0%,-,12.6%,75.0%,17.5%,0.0%,33.3%,11.8%,0.0%,0.0%,-,-6,2
2024 Paris R16,L vs Khachanov,15.2%,66.7%,24.8%,61.5%,15.9%,35.0%,0.0%,14.3%,25.0%,1.0%,0.0%,9,9
2024 US Open R32,W vs Djokovic,9.8%,100.0%,14.0%,72.2%,21.6%,27.7%,14.3%,3.8%,8.3%,0.8%,0.0%,-19,9
2024 Cincinnati R64,L vs Monfils,0.0%,-,13.0%,40.0%,11.0%,11.8%,25.0%,7.4%,14.3%,0.0%,-,100,37
2024 Canada F,W vs Rublev,0.0%,-,5.6%,71.4%,20.8%,18.5%,0.0%,0.0%,0.0%,1.9%,0.0%,-22,-1
2024 Canada SF,W vs Korda,0.0%,-,4.2%,83.3%,21.7%,31.6%,25.0%,6.7%,15.4%,1.4%,66.7%,20,0
2024 Canada QF,W vs Hurkacz,0.0%,-,6.5%,81.3%,22.5%,33.3%,20.0%,11.6%,23.1%,0.6%,0.0%,80,108
2024 Canada R64,W vs Machac,0.0%,-,3.6%,75.0%,26.7%,50.0%,50.0%,14.8%,16.7%,0.0%,-,34,30
2024 Olympics R16,L vs Zverev,10.1%,71.4%,13.6%,70.6%,15.3%,17.6%,0.0%,10.3%,25.0%,2.6%,0.0%,57,85
2024 Wimbledon R32,L vs Djokovic,24.6%,50.0%,21.1%,57.7%,20.2%,27.3%,33.3%,3.7%,0.0%,0.8%,50.0%,11,38
2024 Roland Garros R128,L vs Kokkinakis,7.7%,66.7%,14.6%,83.0%,17.5%,15.3%,18.8%,9.7%,33.3%,2.1%,20.0%,53,30
2024 Monte Carlo R16,L vs De Minaur,7.1%,75.0%,16.0%,56.3%,21.4%,22.2%,33.3%,4.7%,6.7%,0.6%,100.0%,33,29
2024 Miami R64,W vs Lehecka,4.4%,100.0%,4.7%,60.0%,35.5%,57.1%,100.0%,12.5%,33.3%,0.0%,-,69,25
2024 Australian Open R64,L vs Djokovic,4.3%,50.0%,16.5%,60.5%,13.5%,22.9%,9.1%,9.5%,23.8%,0.5%,50.0%,-5,-4
Career (37 matches),,5.7%,64.7%,13.2%,66.5%,17.0%,19.9%,16.2%,8.3%,23.7%,1.1%,20.0%,19,31
