Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Doha R32,W vs Zayid,17,13,1.3,21.3%,16.3%,12,12,1.0,17.6%,17.6%,14.7%,2.9%,0.3,7.5%,22.5%
2025 Athens R32,L vs Korda,38,26,1.5,22.6%,15.5%,20,22,0.9,15.0%,16.5%,9.8%,2.3%,1.7,23.2%,13.7%
2025 US Open R64,L vs Sinner,20,22,0.9,12.8%,14.1%,14,18,0.8,10.3%,13.2%,8.1%,2.2%,1.7,16.0%,9.6%
2025 Wimbledon R128,L vs Fery,43,59,0.7,18.1%,24.8%,21,54,0.4,10.4%,26.7%,4.5%,5.9%,1.0,14.7%,14.3%
2025 Monte Carlo Masters QF,L vs Davidovich Fokina,16,28,0.6,15.5%,27.2%,7,24,0.3,7.9%,27.0%,4.5%,2.2%,0.7,10.7%,14.6%
2025 Monte Carlo Masters R16,W vs Ruud,51,45,1.1,21.3%,18.8%,46,40,1.2,20.4%,17.7%,14.6%,4.4%,1.0,15.4%,15.8%
2025 Brisbane R32,L vs Arnaldi,19,10,1.9,20.0%,10.5%,14,8,1.8,17.9%,10.3%,10.3%,7.7%,2.0,23.2%,11.6%
2024 Paris Masters R16,L vs Khachanov,29,20,1.5,18.5%,12.7%,19,18,1.1,14.4%,13.6%,11.4%,3.0%,1.9,15.9%,8.3%
2024 US Open R16,L vs Tiafoe,55,28,2.0,23.2%,11.8%,31,19,1.6,16.4%,10.1%,9.0%,5.3%,2.2,18.6%,8.4%
2024 US Open R32,W vs Djokovic,50,50,1.0,19.5%,19.5%,35,44,0.8,17.0%,21.4%,15.0%,1.5%,0.8,15.6%,19.1%
2024 US Open R64,W vs Martinez,36,25,1.4,25.0%,17.4%,23,18,1.3,20.0%,15.7%,13.0%,6.1%,0.2,3.5%,18.1%
2024 US Open R128,W vs Kwon,37,26,1.4,21.9%,15.4%,23,21,1.1,17.6%,16.0%,12.2%,4.6%,0.6,11.8%,20.7%
2024 Cincinnati Masters R64,L vs Monfils,29,35,0.8,25.2%,30.4%,25,34,0.7,24.8%,33.7%,12.9%,1.0%,1.2,19.1%,15.7%
2024 Canada Masters F,W vs Rublev,38,23,1.7,30.2%,18.3%,28,20,1.4,26.9%,19.2%,16.3%,3.8%,0.7,15.9%,21.4%
2024 Canada Masters SF,W vs Korda,33,31,1.1,23.1%,21.7%,31,25,1.2,24.2%,19.5%,8.6%,2.3%,0.9,20.3%,22.4%
2024 Canada Masters QF,W vs Hurkacz,47,59,0.8,19.1%,24.0%,35,53,0.7,16.1%,24.4%,13.4%,2.8%,0.8,11.8%,15.0%
2024 Canada Masters R64,W vs Machac,30,18,1.7,27.0%,16.2%,24,13,1.8,27.0%,14.6%,9.0%,5.6%,0.7,19.8%,27.0%
2024 Paris Olympics R16,L vs Zverev,14,21,0.7,11.2%,16.8%,9,15,0.6,8.6%,14.3%,4.8%,3.8%,2.0,12.8%,6.4%
2024 Wimbledon R32,L vs Djokovic,52,31,1.7,21.1%,12.6%,33,27,1.2,16.4%,13.4%,11.9%,4.0%,2.9,21.5%,7.3%
2024 Wimbledon R64,W vs Etcheverry,65,57,1.1,20.7%,18.2%,48,49,1.0,17.3%,17.7%,12.3%,2.9%,1.2,12.4%,10.2%
Career (65 matches),,2394,2272,1.1,18.7%,17.8%,1809,2023,0.9,16.4%,18.4%,9.2%,3.3%,1.1,14.8%,13.9%
