Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Doha R32,W vs Zayid,64% (7/11),63% (5/8),2/4,1/3,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2025 Athens R32,L vs Korda,75% (12/16),25% (1/4),1/2,0/0,60% (3/5),0/2,0/1,- (0/0),- (0/0)
2025 US Open R64,L vs Sinner,64% (7/11),0% (0/5),0/0,0/0,44% (4/9),0/3,0/1,- (0/0),- (0/0)
2025 Wimbledon R128,L vs Fery,58% (14/24),33% (1/3),1/3,0/0,69% (11/16),2/5,1/2,- (0/0),- (0/0)
2025 Monte Carlo QF,L vs Davidovich Fokina,42% (5/12),- (0/0),0/0,0/0,67% (6/9),2/4,1/2,- (0/0),- (0/0)
2025 Monte Carlo R16,W vs Ruud,57% (13/23),20% (3/15),2/5,1/1,86% (12/14),2/3,2/2,- (0/0),- (0/0)
2025 Brisbane R32,L vs Arnaldi,83% (5/6),0% (0/2),0/0,0/0,0% (0/3),2/4,0/1,- (0/0),- (0/0)
2024 Paris R16,L vs Khachanov,57% (8/14),40% (2/5),0/0,0/0,73% (8/11),3/5,0/1,83% (5/6),0% (0/6)
2024 US Open R16,L vs Tiafoe,55% (16/29),33% (3/9),1/4,0/0,40% (2/5),3/6,2/3,40% (2/5),20% (1/5)
2024 US Open R32,W vs Djokovic,58% (15/26),42% (5/12),3/4,1/1,75% (12/16),0/1,0/0,- (0/0),- (0/0)
2024 US Open R64,W vs Martinez,64% (9/14),56% (9/16),3/4,1/2,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2024 US Open R128,W vs Kwon,87% (13/15),60% (6/10),3/3,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2024 Cincinnati R64,L vs Monfils,88% (7/8),50% (1/2),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2024 Canada F,W vs Rublev,62% (8/13),44% (4/9),2/6,1/3,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2024 Canada SF,W vs Korda,57% (8/14),36% (4/11),2/4,1/1,50% (2/4),0/0,0/0,100% (3/3),100% (4/4)
2024 Canada QF,W vs Hurkacz,68% (13/19),15% (3/20),2/2,1/1,73% (8/11),0/1,0/0,67% (4/6),50% (3/6)
2024 Canada R64,W vs Machac,100% (9/9),60% (3/5),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2024 Paris Olympics R16,L vs Zverev,47% (7/15),100% (1/1),0/1,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2024 Wimbledon R32,L vs Djokovic,56% (18/32),50% (1/2),1/1,0/0,75% (6/8),3/6,1/2,60% (3/5),0% (0/5)
2024 Wimbledon R64,W vs Etcheverry,62% (21/34),57% (4/7),3/6,1/2,77% (10/13),1/3,0/0,- (0/0),- (0/0)
2026 (1 matches),,63.6%,62.5%,50.0%,33.3%,100.0%,-,-,-,-
2025 (6 matches),,60.9%,17.2%,40.0%,100.0%,64.3%,38.1%,44.4%,-,-
2024 (18 matches),,65.3%,43.2%,55.6%,71.4%,64.1%,46.8%,46.7%,62.5%,30.0%
2023 (7 matches),,59.0%,33.8%,50.0%,60.0%,66.7%,59.4%,66.7%,63.6%,29.0%
2022 (4 matches),,60.9%,29.8%,35.7%,50.0%,68.1%,33.3%,25.0%,57.1%,35.7%
Career (157 matches),,63.8%,39.2%,51.4%,55.9%,63.2%,45.9%,42.6%,62.9%,35.3%
