Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Doha R32,W vs Zayid,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2025 Athens R32,L vs Korda,20% (3/15),33% (1/3),0/2,29% (4/14),50% (2/4),1/1,1/1,1/1,0/0,0/0
2025 US Open R64,L vs Sinner,15% (2/13),0% (0/2),0/5,58% (7/12),29% (2/7),0/0,0/0,1/1,0/0,0/0
2025 Wimbledon R128,L vs Fery,11% (2/18),50% (1/2),0/3,42% (8/19),38% (3/8),1/1,1/1,1/3,0/0,0/1
2025 Monte Carlo QF,L vs Davidovich Fokina,0% (0/9),- (0/0),0/3,50% (4/8),25% (1/4),0/0,0/0,1/1,0/0,1/1
2025 Monte Carlo R16,W vs Ruud,44% (7/16),43% (3/7),0/2,40% (6/15),67% (4/6),2/2,1/1,2/2,0/0,1/1
2025 Brisbane R32,L vs Arnaldi,22% (2/9),0% (0/2),0/3,38% (3/8),0% (0/3),0/0,0/0,0/0,0/0,0/0
2024 Paris R16,L vs Khachanov,18% (2/11),100% (2/2),1/3,45% (5/11),40% (2/5),1/2,0/0,2/2,0/0,0/0
2024 US Open R16,L vs Tiafoe,30% (6/20),50% (3/6),0/3,21% (4/19),25% (1/4),3/3,1/2,1/1,0/0,1/1
2024 US Open R32,W vs Djokovic,26% (5/19),100% (5/5),0/3,37% (7/19),43% (3/7),3/5,3/4,0/1,1/2,0/0
2024 US Open R64,W vs Martinez,83% (10/12),90% (9/10),2/3,25% (3/12),0% (0/3),5/6,0/0,0/0,0/0,0/0
2024 US Open R128,W vs Kwon,47% (7/15),86% (6/7),0/1,14% (2/14),50% (1/2),4/5,2/2,1/1,0/0,0/0
2024 Cincinnati R64,L vs Monfils,18% (2/11),50% (1/2),0/2,40% (4/10),25% (1/4),1/1,0/0,1/2,0/0,0/0
2024 Canada F,W vs Rublev,67% (6/9),67% (4/6),1/1,33% (3/9),67% (2/3),4/4,2/2,0/0,1/1,0/0
2024 Canada SF,W vs Korda,55% (6/11),67% (4/6),1/2,20% (2/10),0% (0/2),2/2,0/0,0/0,0/0,0/0
2024 Canada QF,W vs Hurkacz,59% (10/17),30% (3/10),0/3,38% (6/16),50% (3/6),3/3,1/1,1/1,1/1,1/1
2024 Canada R64,W vs Machac,33% (3/9),100% (3/3),1/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2024 Paris Olympics R16,L vs Zverev,9% (1/11),100% (1/1),0/2,40% (4/10),25% (1/4),1/1,0/1,1/2,0/0,1/1
2024 Wimbledon R32,L vs Djokovic,10% (2/21),50% (1/2),0/2,20% (4/20),50% (2/4),1/1,1/1,2/2,0/0,0/0
2024 Wimbledon R64,W vs Etcheverry,21% (5/24),80% (4/5),0/3,21% (5/24),40% (2/5),1/2,1/1,2/2,1/1,0/0
2026 (1 matches),,71.4%,100.0%,-,14.3%,100.0%,100.0%,100.0%,-,100.0%,-
2025 (6 matches),,20.0%,31.3%,0.0%,42.1%,37.5%,100.0%,100.0%,75.0%,-,66.7%
2024 (18 matches),,29.7%,73.2%,22.5%,27.0%,37.0%,84.3%,83.3%,73.9%,87.5%,83.3%
2023 (7 matches),,30.3%,61.1%,17.6%,28.2%,42.4%,83.3%,75.0%,86.7%,100.0%,66.7%
2022 (4 matches),,39.7%,51.9%,21.4%,42.6%,48.3%,66.7%,50.0%,87.5%,0.0%,100.0%
Career (157 matches),,29.3%,65.0%,17.0%,32.3%,37.3%,79.3%,83.2%,78.8%,84.9%,77.0%
