Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Doha R32,W vs Zayid,1.38,3.83,23.8,2.0,18.2%,90.9%,5.6%,61.1%,71.4%,52.6%
2025 Athens R32,L vs Korda,0.90,0.72,65.5,4.5,20.0%,66.7%,22.0%,65.9%,27.9%,25.6%
2025 US Open R64,L vs Sinner,0.85,0.50,23.7,2.1,7.9%,47.4%,8.1%,51.4%,34.9%,23.7%
2025 Wimbledon R128,L vs Fery,0.88,0.72,37.7,2.3,18.5%,55.4%,16.9%,66.1%,32.8%,32.1%
2025 Monte Carlo QF,L vs Davidovich Fokina,0.86,0.42,38.9,2.1,13.3%,56.7%,18.5%,55.6%,12.0%,31.8%
2025 Monte Carlo R16,W vs Ruud,1.11,1.13,69.7,20.8,3.4%,62.7%,5.2%,62.1%,41.9%,34.4%
2025 Brisbane R32,L vs Arnaldi,0.78,0.56,45.7,2.3,18.2%,54.5%,5.3%,63.2%,33.3%,25.9%
2024 Paris R16,L vs Khachanov,0.99,0.70,66.7,2.6,13.3%,55.6%,9.1%,65.9%,22.2%,34.4%
2024 US Open R16,L vs Tiafoe,0.79,0.75,35.1,2.4,17.2%,64.1%,23.2%,67.9%,30.6%,34.5%
2024 US Open R32,W vs Djokovic,1.24,1.29,35.0,2.6,9.2%,61.5%,14.5%,62.9%,38.8%,39.7%
2024 US Open R64,W vs Martinez,0.92,1.52,31.9,2.5,18.9%,62.2%,18.8%,65.6%,57.5%,62.9%
2024 US Open R128,W vs Kwon,0.87,1.70,33.7,2.3,15.4%,69.2%,22.9%,82.9%,55.1%,39.1%
2024 Cincinnati R64,L vs Monfils,0.88,0.64,50.9,2.3,10.3%,62.1%,4.0%,56.0%,30.3%,28.6%
2024 Canada F,W vs Rublev,1.25,1.73,38.7,2.0,21.2%,72.7%,9.7%,54.8%,46.9%,53.3%
2024 Canada SF,W vs Korda,1.05,1.31,56.9,3.3,0.0%,62.2%,6.1%,63.6%,50.0%,42.9%
2024 Canada QF,W vs Hurkacz,1.03,1.18,86.6,11.4,5.6%,59.3%,17.6%,70.6%,50.0%,30.4%
2024 Canada R64,W vs Machac,1.05,2.04,37.2,2.0,20.0%,80.0%,4.3%,73.9%,31.3%,58.1%
2024 Paris Olympics R16,L vs Zverev,1.11,0.52,41.9,3.8,7.9%,57.9%,5.6%,58.3%,14.8%,25.0%
2024 Wimbledon R32,L vs Djokovic,1.02,0.61,36.2,3.7,15.9%,66.7%,12.5%,65.6%,18.6%,22.2%
2024 Wimbledon R64,W vs Etcheverry,1.10,1.22,46.5,5.0,10.1%,65.8%,12.3%,71.2%,28.9%,41.8%
2026 (1 matches),,1.38,3.83,23.8,2.0,18.2%,90.9%,5.6%,61.1%,71.4%,52.6%
2025 (6 matches),,0.93,0.71,48.7,2.9,13.1%,57.9%,12.9%,61.4%,32.6%,29.6%
2024 (18 matches),,1.04,1.08,46.4,2.8,12.7%,65.1%,12.9%,67.2%,33.5%,37.0%
2023 (7 matches),,0.99,0.97,51.7,3.0,11.6%,67.4%,9.5%,64.0%,35.4%,30.9%
2022 (4 matches),,0.95,0.92,46.5,3.2,10.2%,56.1%,10.7%,65.2%,36.4%,40.9%
Career (157 matches),,1.03,0.99,51.4,2.7,9.5%,63.6%,8.1%,63.7%,34.4%,35.9%
